"110年04月13日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"低貝塔100指數","7,215.76","+","24.54","0.34","",
"中小型精選50指數","7,298.75","-","104.61","-1.41","",
"中小型A級動能50指數","14,152.33","-","342.14","-2.36","",
"特選高息低波指數","7,141.07","-","82.78","-1.15","",
"臺灣永續指數","8,606.95","+","16.86","0.20","",
"特選內需高收益指數","5,993.13","+","14.33","0.24","",
"價值投資指數","7,824.24","-","67.91","-0.86","",
"中小型300指數","8,393.65","-","71.81","-0.85","",
"臺灣勞工權益指數","7,440.19","+","11.98","0.16","",
"智慧投資多因子30指數","6,212.54","-","46.70","-0.75","",
"臺股期貨指數","7,968.92","-","18.50","-0.23","",
"臺灣上櫃企業社會責任指數","6,485.66","-","43.78","-0.67","",
"特選Smart多因子指數","6,493.07","-","7.51","-0.12","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","24,998.31","-","79.82","-0.32","",
"發行量加權股價報酬指數","32,533.29","-","67.27","-0.21","",
"臺灣公司治理100報酬指數","12,593.35","+","23.44","0.19","",
"臺灣50報酬指數","26,798.63","+","41.59","0.16","",
"臺灣50權重上限30%報酬指數","25,133.41","+","55.73","0.22","",
"臺灣中型100報酬指數","22,513.10","-","293.72","-1.29","",
"臺灣資訊科技股報酬指數","44,608.99","-","103.93","-0.23","",
"臺灣發達報酬指數","18,749.87","+","54.80","0.29","",
"臺灣高股息報酬指數","19,046.26","-","153.45","-0.80","",
"臺灣就業99報酬指數","13,960.35","-","136.20","-0.97","",
"臺灣高薪100報酬指數","11,266.29","+","38.93","0.35","",
"未含金融電子報酬指數","29,806.38","-","22.35","-0.07","",
"小型股300報酬指數","10,892.42","-","144.75","-1.31","",
"水泥類報酬指數","334.34","+","2.98","0.90","",
"食品類報酬指數","2,764.78","+","9.32","0.34","",
"塑膠類報酬指數","480.08","-","0.72","-0.15","",
"紡織纖維類報酬指數","948.11","-","9.46","-0.99","",
"電機機械類報酬指數","379.65","-","9.45","-2.43","",
"電器電纜類報酬指數","97.71","-","1.34","-1.35","",
"化學生技醫療類報酬指數","168.01","-","2.62","-1.54","",
"化學類報酬指數","194.43","-","1.37","-0.70","",
"生技醫療類報酬指數","96.49","-","2.39","-2.42","",
"玻璃陶瓷類報酬指數","65.67","+","0.02","0.03","",
"造紙類報酬指數","616.32","+","22.19","3.73","",
"鋼鐵類報酬指數","220.33","-","0.18","-0.08","",
"橡膠類報酬指數","554.89","-","20.99","-3.64","",
"汽車類報酬指數","519.71","+","0.01","--","",
"電子工業類報酬指數","1,476.17","-","4.70","-0.32","",
"半導體類報酬指數","695.06","-","0.56","-0.08","",
"電腦及週邊設備類報酬指數","277.72","-","3.68","-1.31","",
"光電類報酬指數","67.28","-","2.07","-2.98","",
"通信網路類報酬指數","254.25","+","0.32","0.13","",
"電子零組件類報酬指數","304.59","-","2.94","-0.96","",
"電子通路類報酬指數","339.72","-","1.99","-0.58","",
"資訊服務類報酬指數","281.97","-","1.71","-0.60","",
"其他電子類報酬指數","166.65","+","1.60","0.97","",
"建材營造類報酬指數","654.27","-","3.00","-0.46","",
"航運類報酬指數","180.77","+","3.02","1.70","",
"觀光類報酬指數","142.84","-","0.46","-0.32","",
"金融保險類報酬指數","2,247.27","+","4.07","0.18","",
"貿易百貨類報酬指數","419.80","+","0.80","0.19","",
"油電燃氣類報酬指數","195.21","+","3.24","1.69","",
"其他類報酬指數","569.05","+","1.01","0.18","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","5,137.95","-","145.08","-2.75","",
"臺灣中小型公司治理報酬指數","9,164.48","-","68.20","-0.74","",
"臺灣IPO報酬指數","8,602.16","-","213.22","-2.42","",
"智慧中立報酬指數","4,667.98","-","28.45","-0.61","",
"加權指數掩護性臺指買權價外5%報酬指數","7,002.97","-","8.05","-0.11","",
"臺灣5G報酬指數","9,341.62","-","17.59","-0.19","",
"臺灣企業社會責任中小型報酬指數","7,308.65","-","75.92","-1.03","",
"特選臺灣電動車代表報酬指數","7,401.37","-","245.38","-3.21","",
"臺灣5G+通訊報酬指數","6,823.91","+","6.06","0.09","",
"臺灣全市場報酬指數","5,757.20","-","20.15","-0.35","",
"臺灣全市場半導體報酬指數","6,041.31","-","25.04","-0.41","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","10,979.30","-","31.52","-0.29","",
"漲升股利100報酬指數","9,953.49","-","0.17","--","",
"藍籌30報酬指數","10,013.13","+","17.18","0.17","",
"工業菁英30報酬指數","11,143.51","-","6.78","-0.06","",
"電子菁英30報酬指數","10,613.49","-","15.49","-0.15","",
"低波動股利精選30報酬指數","7,657.45","+","18.44","0.24","",
"低貝塔100報酬指數","8,583.64","+","29.20","0.34","",
"中小型精選50報酬指數","8,943.36","-","128.19","-1.41","",
"中小型A級動能50報酬指數","15,740.37","-","380.53","-2.36","",
"特選高息低波報酬指數","8,759.49","-","101.54","-1.15","",
"臺灣永續報酬指數","10,139.92","+","19.86","0.20","",
"特選內需高收益報酬指數","6,975.54","+","16.68","0.24","",
"價值投資報酬指數","9,285.68","-","80.59","-0.86","",
"存股雙十等權重報酬指數","8,203.43","+","12.06","0.15","",
"特選大蘋果報酬指數","9,103.68","-","5.16","-0.06","",
"中小型300報酬指數","9,060.74","-","77.52","-0.85","",
"特股高息20報酬指數","6,333.70","","--","--","",
"臺灣500報酬指數","9,363.48","-","19.09","-0.20","",
"臺灣勞工權益報酬指數","8,146.89","+","13.12","0.16","",
"微波高息精選20報酬指數","6,311.83","-","13.01","-0.21","",
"特選世代行動通訊報酬指數","6,751.22","+","11.37","0.17","",
"智慧投資多因子30報酬指數","6,509.34","-","48.94","-0.75","",
"特選大蘋果報酬正向兩倍指數","18,129.03","-","20.56","-0.11","",
"特選大蘋果報酬反向一倍指數","6,655.62","+","3.77","0.06","",
"特選價值成長報酬指數","7,140.69","-","50.17","-0.70","",
"臺灣上櫃企業社會責任報酬指數","6,744.64","-","45.52","-0.67","",
"特選台股領航報酬指數","7,876.10","+","14.25","0.18","",
"特選Smart多因子報酬指數","6,551.88","-","7.58","-0.12","",
"110年04月13日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","457,099,173,668","10,487,059,660","3,782,896",
"2.台灣存託憑證","293,807,934","57,046,508","10,315",
"3.受益憑證","0","0","0",
"4.ETF","8,093,330,309","609,701,049","90,478",
"5.受益證券","10,071,070","691,472","249",
"6.變更交易股票","118,333,887","22,688,758","5,039",
"7.認購(售)權證","4,974,200,810","3,291,131,000","157,860",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","127,456,860","19,912,000","4,028",
"證券合計(1+6)","457,217,507,555","10,509,748,418","3,787,935",
"總計(1~13)","470,716,374,538","14,488,230,447","4,050,865",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","4,427(34)","281(20)",
"下跌(跌停)","6,892(74)","608(6)",
"持平","691","58",
"未成交","9,075","0",
"無比價","1,707","0",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。<br>公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"110年04月13日每日收盤行情(全部)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","5,823,793","6,884","804,091,513","137.20","138.80","137.00","137.15"," ","0.00","137.15","13","137.20","32","0.00",
="0051","元大中型100","66,597","77","3,459,476","52.25","52.25","51.35","51.35","-","0.80","51.35","1","51.40","35","0.00",
="0052","富邦科技","975,843","587","125,504,449","128.40","129.50","127.70","127.70","-","0.70","127.70","21","127.75","2","0.00",
="0053","元大電子","19,428","24","1,321,001","67.95","68.40","67.40","67.40","-","0.10","67.30","1","67.40","1","0.00",
="0054","元大台商50","9,285","10","295,774","31.80","32.03","31.79","31.79","-","0.11","31.60","1","32.00","3","0.00",
="0055","元大MSCI金融","197,639","108","3,940,298","20.00","20.00","19.77","19.77","-","0.09","19.77","36","19.80","1","0.00",
="0056","元大高股息","15,257,286","9,423","528,313,007","34.69","34.73","34.45","34.47","-","0.22","34.47","47","34.48","8","0.00",
="0057","富邦摩台","25,086","9","2,336,149","93.40","93.55","93.05","93.05","-","0.10","92.70","10","93.10","15","0.00",
="0061","元大寶滬深","277,411","146","6,424,880","23.10","23.25","23.06","23.08","-","0.10","23.06","3","23.08","1","0.00",
="006203","元大MSCI台灣","9,456","9","617,020","65.25","65.35","64.60","64.60","-","0.25","64.60","34","64.70","1","0.00",
="006204","永豐臺灣加權","1,420","7","120,133","85.00","85.00","85.00","85.00","+","0.75","83.85","10","84.60","10","0.00",
="006205","富邦上証","1,723,927","462","64,986,547","37.79","37.85","37.36","37.38","-","0.37","37.38","23","37.40","6","0.00",
="006206","元大上證50","402,739","121","15,341,521","38.15","38.27","37.77","37.79","-","0.31","37.76","2","37.80","25","0.00",
="006207","FH滬深","139,523","34","4,170,340","29.96","30.08","29.80","29.80","-","0.16","29.77","15","29.80","2","0.00",
="006208","富邦台50","1,307,286","1,576","103,558,718","78.80","79.60","78.70","78.80"," ","0.00","78.80","34","78.90","28","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","8.60","5","8.79","2","0.00",
="00631L","元大台灣50正2","4,016,315","1,050","486,137,319","120.55","122.75","119.20","119.65","-","0.30","119.65","84","119.70","2","0.00",
="00632R","元大台灣50反1","176,423,723","9,177","1,045,158,327","5.95","5.98","5.88","5.97","+","0.01","5.96","1,906","5.97","11,046","0.00",
="00633L","富邦上証正2","5,682,300","1,540","369,688,000","64.80","65.90","63.95","64.00","-","0.50","63.95","75","64.00","9","0.00",
="00634R","富邦上証反1","929,000","76","3,724,160","4.02","4.04","3.98","4.03","+","0.02","4.03","302","4.04","49","0.00",
="00635U","期元大S&P黃金","652,650","298","15,228,625","23.35","23.40","23.30","23.30","-","0.11","23.30","10","23.33","233","0.00",
="00636","國泰中國A50","1,324,659","450","35,546,049","26.70","26.99","26.58","26.60","-","0.10","26.60","53","26.61","111","0.00",
="00636K","國泰中國A50+U","200","2","1,884","9.42","9.42","9.42","9.42","+","0.05","9.30","12","9.39","12","0.00",
="00637L","元大滬深300正2","48,484,735","7,634","1,241,106,843","25.29","25.91","25.12","25.19","-","0.18","25.18","124","25.19","206","0.00",
="00638R","元大滬深300反1","3,358,000","179","27,302,630","8.17","8.19","8.07","8.18","+","0.03","8.17","299","8.19","617","0.00",
="00639","富邦深100","1,405,595","503","22,351,715","15.87","15.99","15.80","15.85","-","0.02","15.85","102","15.86","3","0.00",
="00640L","富邦日本正2","401,000","40","11,835,280","29.42","29.61","29.26","29.28","+","0.10","29.28","50","29.33","93","0.00",
="00641R","富邦日本反1","146,000","27","1,548,370","10.62","10.64","10.57","10.64","-","0.02","10.62","54","10.64","46","0.00",
="00642U","期元大S&P石油","14,022,235","2,298","143,861,079","10.25","10.30","10.22","10.26","+","0.10","10.25","1,568","10.26","2","0.00",
="00643","群益深証中小","475,174","248","8,061,798","16.95","17.07","16.89","16.90","-","0.05","16.90","15","16.91","5","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","3.90","2","3.97","1","0.00",
="00645","富邦日本","161,932","30","4,169,633","25.76","25.80","25.68","25.68","-","0.01","25.68","70","25.73","5","0.00",
="00646","元大S&P500","403,545","266","14,514,151","35.96","36.00","35.91","35.91","+","0.01","35.91","27","35.93","10","0.00",
="00647L","元大S&P500正2","31,100","22","1,891,104","60.80","60.90","60.65","60.65","+","0.25","60.65","72","60.75","55","0.00",
="00648R","元大S&P500反1","894,133","87","6,737,155","7.53","7.55","7.52","7.55","-","0.01","7.54","36","7.55","1,446","0.00",
="00650L","FH香港正2","1,108,000","111","33,616,580","29.85","30.58","29.80","29.80","-","0.03","29.85","112","29.92","29","0.00",
="00651R","FH香港反1","218,000","36","1,518,540","6.97","7.00","6.93","6.99","-","0.03","7.00","50","7.02","250","0.00",
="00652","富邦印度","290,640","190","7,064,763","24.44","24.44","24.25","24.27","-","0.20","24.26","5","24.29","10","0.00",
="00653L","富邦印度正2","2,949,521","897","97,384,614","33.17","33.35","32.77","33.05","-","0.36","33.05","26","33.09","10","0.00",
="00654R","富邦印度反1","367,000","61","3,683,910","10.05","10.10","10.00","10.03","-","0.01","10.02","2","10.03","6","0.00",
="00655L","國泰中國A50正2","5,359,000","1,051","258,877,750","47.88","48.92","47.40","47.41","-","0.48","47.41","128","47.43","1","0.00",
="00656R","國泰中國A50反1","201,000","17","1,495,190","7.44","7.46","7.38","7.45","-","0.01","7.48","150","7.50","99","0.00",
="00657","國泰日經225","111,326","7","4,088,489","36.54","36.76","36.54","36.72","+","0.36","36.58","30","36.67","30","0.00",
="00657K","國泰日經225+U","200","2","2,576","12.88","12.88","12.88","12.88","+","0.12","12.88","1","12.90","12","0.00",
="00660","元大歐洲50","3,105","5","88,336","28.45","28.45","28.45","28.45","-","0.02","28.34","1","28.40","1","0.00",
="00661","元大日經225","0","0","0","--","--","--","--"," ","0.00","37.07","25","37.29","1","0.00",
="00662","富邦NASDAQ","270,712","161","13,669,482","50.45","50.60","50.35","50.40","-","0.05","50.40","49","50.45","1","0.00",
="00663L","國泰臺灣加權正2","9,000","4","979,950","108.65","109.15","107.80","107.80","+","0.35","106.90","313","107.10","48","0.00",
="00664R","國泰臺灣加權反1","5,283,000","611","35,493,030","6.73","6.78","6.67","6.77","+","0.01","6.76","1,091","6.77","275","0.00",
="00665L","富邦恒生國企正2","109,000","54","2,747,430","25.30","25.53","24.85","24.85","-","0.22","24.88","25","24.95","50","0.00",
="00666R","富邦恒生國企反1","78,000","5","864,240","11.08","11.08","11.08","11.08","-","0.02","11.12","50","11.15","3","0.00",
="00668","國泰美國道瓊","25,366","28","881,418","34.74","34.76","34.74","34.74","+","0.08","34.69","35","34.74","1","0.00",
="00668K","國泰美國道瓊+U","200","2","2,440","12.20","12.20","12.20","12.20","+","0.04","12.14","22","12.23","22","0.00",
="00669R","國泰美國道瓊反1","5,064,121","332","42,031,937","8.30","8.31","8.29","8.31","-","0.02","8.30","223","8.31","409","0.00",
="00670L","富邦NASDAQ正2","758,100","198","70,202,327","92.60","92.80","92.15","92.15","-","0.10","92.15","337","92.20","3","0.00",
="00671R","富邦NASDAQ反1","4,181,219","207","24,737,606","5.91","5.93","5.90","5.93","+","0.01","5.92","291","5.93","1,145","0.00",
="00673R","期元大S&P原油反1","503,000","77","9,607,900","19.12","19.13","19.04","19.13","-","0.15","19.11","7","19.13","40","0.00",
="00674R","期元大S&P黃金反1","115,000","38","1,597,200","13.88","13.91","13.86","13.90","+","0.05","13.89","136","13.90","1","0.00",
="00675L","富邦臺灣加權正2","386,417","242","17,928,910","46.31","47.09","45.73","45.87","-","0.17","45.87","89","45.94","200","0.00",
="00676R","富邦臺灣加權反1","7,379,000","416","27,033,550","3.67","3.70","3.64","3.70","+","0.02","3.69","644","3.70","2,138","0.00",
="00677U","期富邦VIX","173,398,494","6,413","321,609,459","1.85","1.89","1.83","1.87","-","0.02","1.86","2,293","1.87","5,793","0.00",
="00678","群益NBI生技","927,445","175","24,982,472","27.11","27.11","26.90","26.90","-","0.34","26.90","2","26.91","50","0.00",
="00680L","元大美債20正2","71,000","31","1,560,220","22.01","22.06","21.90","21.96","-","0.28","21.92","4","21.94","40","0.00",
="00681R","元大美債20反1","23,000","5","332,970","14.44","14.48","14.44","14.48","+","0.13","14.45","109","14.48","1","0.00",
="00682U","期元大美元指數","94,065","43","1,725,573","18.37","18.37","18.33","18.35","-","0.01","18.34","3","18.35","7","0.00",
="00683L","期元大美元指正2","606,000","180","10,471,850","17.27","17.32","17.25","17.31"," ","0.00","17.30","31","17.31","204","0.00",
="00684R","期元大美元指反1","0","0","0","--","--","--","--"," ","0.00","18.95","20","19.00","1","0.00",
="00685L","群益臺灣加權正2","25,000","19","1,019,970","40.96","41.28","40.15","40.20","-","0.10","40.23","1","40.39","15","0.00",
="00686R","群益臺灣加權反1","690,000","39","2,759,080","4.00","4.04","3.98","4.02","+","0.01","4.02","9","4.03","220","0.00",
="00688L","國泰20年美債正2","67,000","9","1,468,350","22.05","22.05","21.90","21.90","-","0.32","21.90","50","21.94","107","0.00",
="00689R","國泰20年美債反1","62,000","7","943,920","15.19","15.23","15.19","15.21","+","0.10","15.21","9","15.22","100","0.00",
="00690","兆豐藍籌30","119,735","30","3,866,610","32.23","32.53","32.23","32.23","+","0.06","32.20","22","32.29","20","0.00",
="00692","富邦公司治理","2,815,201","1,409","97,920,537","34.62","34.96","34.55","34.59","-","0.03","34.59","53","34.60","3","0.00",
="00693U","期街口S&P黃豆","1,284,760","312","27,050,183","21.06","21.11","21.01","21.05","-","0.23","21.05","20","21.06","28","0.00",
="00700","富邦恒生國企","117,103","20","2,308,144","19.70","19.76","19.54","19.54"," ","0.00","19.50","31","19.58","30","0.00",
="00701","國泰股利精選30","2,829,622","971","65,222,638","22.98","23.10","22.98","23.01","+","0.08","22.99","75","23.02","6","0.00",
="00702","國泰標普低波高息","115,888","19","2,356,174","20.32","20.35","20.32","20.35","+","0.13","20.33","1","20.35","43","0.00",
="00703","台新MSCI中國","114,282","28","2,916,049","25.46","25.64","25.30","25.30","-","0.08","25.31","20","25.36","20","0.00",
="00706L","期元大S&P日圓正2","5,000","3","80,760","16.16","16.16","16.15","16.15","-","0.07","16.15","52","16.18","30","0.00",
="00707R","期元大S&P日圓反1","0","0","0","--","--","--","--"," ","0.00","19.79","31","19.83","18","0.00",
="00708L","期元大S&P黃金正2","2,179,515","986","54,138,439","24.84","24.99","24.77","24.80","-","0.22","24.80","125","24.81","223","0.00",
="00709","富邦歐洲","140,000","10","3,231,590","23.11","23.11","23.06","23.06","-","0.05","23.02","40","23.09","50","0.00",
="00710B","FH彭博高收益債","324,499","71","6,057,709","18.66","18.68","18.66","18.67","+","0.03","18.66","21","18.67","2","0.00",
="00711B","FH彭博新興債","23,309","10","471,961","20.25","20.25","20.24","20.24","-","0.02","20.24","18","20.25","21","0.00",
="00712","FH富時不動產","1,567,871","650","22,411,805","14.26","14.31","14.26","14.31","+","0.07","14.30","16","14.31","74","0.00",
="00713","元大台灣高息低波","409,498","305","17,294,397","42.48","42.66","41.82","41.85","-","0.62","41.85","5","41.86","1","0.00",
="00714","群益道瓊美國地產","231,100","22","4,787,737","20.68","20.74","20.68","20.72","+","0.15","20.69","12","20.72","49","0.00",
="00715L","期街口布蘭特正2","35,469,582","3,001","232,359,145","6.52","6.60","6.50","6.56","+","0.11","6.55","323","6.56","228","0.00",
="00717","富邦美國特別股","687,347","190","11,822,155","17.20","17.22","17.18","17.19","-","0.01","17.19","2","17.20","26","0.00",
="00728","第一金工業30","619,348","404","17,386,111","28.03","28.17","27.87","27.92","-","0.11","27.91","1","27.94","3","0.00",
="00730","富邦臺灣優質高息","1,734,355","918","37,574,726","21.93","21.93","21.41","21.44","-","0.49","21.44","1","21.47","20","0.00",
="00731","FH富時高息低波","281,280","34","15,620,928","55.55","55.65","55.05","55.05","-","0.25","55.05","14","55.30","17","0.00",
="00732","國泰RMB短期報酬","100,000","2","3,962,000","39.62","39.62","39.62","39.62","-","0.01","39.58","21","39.60","1","0.00",
="00733","富邦臺灣中小","902,111","508","35,044,996","39.19","39.40","38.00","38.21","-","0.79","38.21","5","38.28","20","0.00",
="00735","國泰臺韓科技","109,776","44","3,827,129","34.78","35.05","34.78","34.78","+","0.02","34.74","35","34.78","9","0.00",
="00736","國泰新興市場","106,000","8","2,498,360","23.51","23.63","23.51","23.57","+","0.06","23.32","20","23.40","50","0.00",
="00737","國泰AI+Robo","171,380","88","5,703,548","33.35","33.35","33.22","33.22","-","0.11","33.22","31","33.24","1","0.00",
="00738U","期元大道瓊白銀","1,659,815","402","42,818,654","25.79","25.94","25.70","25.83","-","0.30","25.83","9","25.86","146","0.00",
="00739","元大MSCI A股","232,853","82","6,322,992","27.17","27.27","26.96","26.96","-","0.14","26.95","14","26.96","1","0.00",
="00742","新光內需收益","69,000","18","1,510,000","21.53","21.90","21.53","21.88","+","0.03","21.81","3","21.85","2","0.00",
="00743","國泰中國A150","107,766","12","3,024,714","28.18","28.18","27.91","27.91","-","0.19","27.85","3","27.91","29","0.00",
="00752","中信中國50","1,880,894","1,085","56,797,028","30.30","30.33","29.97","30.00"," ","0.00","30.00","36","30.04","1","0.00",
="00753L","中信中國50正2","792,220","312","29,863,756","38.10","38.25","36.86","36.98","-","0.77","36.98","23","37.07","30","0.00",
="00757","統一FANG+","1,379,307","642","67,434,489","48.89","48.96","48.77","48.81","+","0.47","48.80","3","48.81","18","0.00",
="00762","元大全球AI","125,439","109","4,931,190","39.40","39.40","39.24","39.24","-","0.20","39.22","70","39.24","18","0.00",
="00763U","期街口道瓊銅","131,430","73","3,456,547","26.43","26.43","26.25","26.25","+","0.04","26.25","938","26.26","1","0.00",
="00770","國泰北美科技","175,703","32","6,309,809","35.88","35.95","35.84","35.84","-","0.08","35.84","8","35.88","80","0.00",
="00771","元大US高息特別股","37,879","30","734,599","19.43","19.43","19.37","19.37","-","0.07","19.37","13","19.40","1","0.00",
="00774B","新光中國政金綠債","1,128","2","44,218","39.20","39.20","39.20","39.20","-","0.05","39.09","5","39.30","1","0.00",
="00774C","新光中政金綠債+R","0","0","0","--","--","--","--"," ","0.00","8.99","4","9.18","2","0.00",
="00775B","新光投等債15+","2,008","3","83,448","41.56","41.56","41.56","41.56","-","0.24","41.36","100","41.75","5","0.00",
="00783","富邦中証500","550,000","23","11,705,220","21.27","21.30","21.13","21.15","-","0.13","21.15","126","21.23","5","0.00",
="008201","BP上證50","100","1","12,450","124.50","124.50","124.50","124.50","+","0.10","117.50","1","124.50","1","0.00",
="00830","國泰費城半導體","915,015","434","26,679,582","29.18","29.23","29.08","29.09","-","0.29","29.09","105","29.10","27","0.00",
="00850","元大臺灣ESG永續","1,952,910","1,186","66,085,423","33.66","34.01","33.58","33.63","-","0.03","33.63","68","33.64","1","0.00",
="00851","台新全球AI","38,531","29","1,195,918","31.02","31.08","31.01","31.01","+","0.08","30.98","50","31.02","50","0.00",
="00852L","國泰美國道瓊正2","165,118","69","3,320,783","20.10","20.15","20.08","20.10","+","0.07","20.09","1,098","20.10","60","0.00",
="00861","元大全球未來通訊","770,543","435","22,512,473","29.30","29.30","29.14","29.14","-","0.19","29.14","6","29.15","9","0.00",
="00865B","國泰US短期公債","113,000","6","4,202,080","37.16","37.19","37.16","37.19","+","0.03","37.17","53","37.20","1","0.00",
="00875","國泰網路資安","307,900","178","9,511,713","30.83","30.93","30.83","30.84","-","0.09","30.84","67","30.86","19","0.00",
="00876","元大未來關鍵科技","2,854,351","1,407","84,718,379","29.76","29.77","29.56","29.58","-","0.35","29.58","2","29.59","15","0.00",
