"110年05月06日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
="033041","聯發科兆豐0A購08","187,000","7","193,210","0.97","1.10","0.97","1.10","+","0.21","1.08","10","1.09","10","1,055.00",
="033042","富邦金兆豐0B購01","0","0","0","--","--","--","--"," ","0.00","1.69","20","1.70","10","69.60",
="033043","亞光兆豐0A購01","138,000","16","78,440","0.56","0.58","0.55","0.57","-","0.05","0.55","10","0.56","10","76.90",
="033044","晶技兆豐0A購01","126,000","15","92,340","0.76","0.80","0.70","0.71","-","0.17","0.73","10","0.74","10","108.00",
="033045","華晶科兆豐0A購01","80,000","8","54,240","0.68","0.68","0.67","0.67","-","0.06","0.62","10","0.63","10","36.10",
="033046","玉晶光兆豐0C購01","125,000","8","91,370","0.73","0.74","0.69","0.69","-","0.13","0.69","10","0.70","10","474.50",
="033047","矽創兆豐0B購02","2,279,000","46","1,086,500","0.47","0.54","0.36","0.39","-","0.12","0.38","10","0.39","10","257.50",
="033048","華新永豐0A購03","339,000","22","595,710","1.89","1.93","1.56","1.59","+","0.06","1.61","100","1.64","10","30.00",
="033049","美時永豐0A購01","0","0","0","--","--","--","--"," ","0.00","0.38","499","0.39","87","73.30",
="033050","正隆永豐0A購03","100,000","1","42,000","0.42","0.42","0.42","0.42","-","0.02","0.38","499","0.39","10","42.90",
="033051","泰豐永豐0A購03","0","0","0","--","--","--","--"," ","0.00","0.22","499","0.23","10","23.00",
="033052","聯電永豐0A購06","20,000","1","4,200","0.21","0.21","0.21","0.21","-","0.03","0.21","100","0.22","10","51.30",
="033053","旺宏永豐0A購04","0","0","0","--","--","--","--"," ","0.00","0.23","499","0.24","10","40.95",
="033054","光罩永豐0A購03","119,000","3","33,700","0.28","0.30","0.28","0.30","-","0.04","0.26","100","0.27","10","72.50",
="033055","矽統永豐0A購03","100,000","3","35,500","0.35","0.36","0.35","0.36","X","0.00","0.32","499","0.33","10","22.15",
="033056","義隆永豐0A購03","38,000","8","9,700","0.25","0.26","0.24","0.25","-","0.01","0.26","499","0.27","10","202.50",
="033057","宏達電永豐0A購03","0","0","0","--","--","--","--"," ","0.00","0.35","499","0.36","10","39.65",
="033058","裕民永豐0A購05","131,000","12","53,600","0.41","0.41","0.40","0.40","+","0.04","0.38","100","0.39","10","62.90",
="033059","富邦金永豐0A購02","295,000","14","276,850","1.05","1.05","0.89","0.91","+","0.01","0.86","75","0.91","13","69.60",
="033060","開發金永豐0A購01","586,000","27","232,220","0.41","0.41","0.38","0.39"," ","0.00","0.38","100","0.39","50","12.75",
="033061","智原永豐0A購02","686,000","26","532,180","0.78","0.82","0.68","0.76","+","0.03","0.74","100","0.76","8","67.00",
="033062","TPK永豐0A購01","101,000","3","50,010","0.50","0.51","0.49","0.51","-","0.04","0.50","499","0.51","87","49.55",
="033063","聚鼎永豐0A購01","219,000","5","82,230","0.37","0.38","0.37","0.38","X","0.00","0.37","499","0.38","87","118.00",
="033064","聯電凱基0A購12","0","0","0","--","--","--","--"," ","0.00","0.36","100","0.37","100","51.30",
="033065","金寶凱基0B購01","273,000","9","147,650","0.54","0.59","0.52","0.53","-","0.02","0.53","100","0.54","30","15.85",
="033066","華邦電凱基0B購04","0","0","0","--","--","--","--"," ","0.00","0.28","100","0.29","100","30.85",
="033067","矽統凱基0B購01","100,000","2","69,700","0.67","0.70","0.67","0.70","-","0.07","0.66","100","0.67","30","22.15",
="033068","全新凱基0C購01","0","0","0","--","--","--","--"," ","0.00","0.75","100","0.77","30","107.50",
="033069","宏達電凱基0A購02","100,000","2","43,500","0.43","0.44","0.43","0.44","-","0.07","0.42","499","0.43","50","39.65",
="033070","長榮凱基0A購21","221,000","9","308,820","1.50","1.50","1.34","1.38","+","0.06","1.37","100","1.40","100","81.10",
="033071","長榮凱基0C購02","787,000","59","879,740","1.13","1.15","1.00","1.05","-","0.01","1.04","100","1.06","50","81.10",
="033072","長榮凱基14購06","512,000","35","386,290","0.87","0.87","0.70","0.73","-","0.14","0.73","2","0.87","5","81.10",
="033073","嘉晶凱基0B購01","116,000","9","132,720","1.23","1.23","1.10","1.12","-","0.03","1.10","100","1.11","30","68.60",
="033074","日電貿凱基0A購01","6,000","2","5,960","0.99","1.01","0.99","1.01","X","0.00","0.94","100","0.96","30","55.40",
="033075","嘉澤凱基0A購01","8,000","1","8,320","1.04","1.04","1.04","1.04","+","0.06","1.02","100","1.04","92","502.00",
="033076","健策凱基0A購01","112,000","7","53,040","0.46","0.50","0.46","0.50"," ","0.00","0.48","499","0.90","10","218.00",
="033077","精成科凱基0A購02","0","0","0","--","--","--","--"," ","0.00","1.21","100","1.22","30","31.95",
="033078","聯茂凱基0A購01","174,000","11","145,910","0.82","0.88","0.82","0.85","+","0.11","0.86","499","0.90","10","137.50",
="033079","聯電統一0C購05","0","0","0","--","--","--","--"," ","0.00","0.60","10","0.61","10","51.30",
="033080","聯電統一14購01","16,000","5","5,370","0.34","0.34","0.32","0.32","-","0.04","0.32","10","0.33","10","51.30",
="033081","台積電統一14購01","0","0","0","--","--","--","--"," ","0.00","0.51","10","0.52","10","587.00",
="033082","裕民統一13購01","254,000","18","139,790","0.56","0.58","0.51","0.53","+","0.01","0.52","10","0.53","10","62.90",
="033083","彩晶統一0A購01","545,000","17","253,010","0.55","0.57","0.33","0.44","-","0.13","0.38","50","0.44","50","21.30",
="033084","矽創統一0A購02","0","0","0","--","--","--","--"," ","0.00","0.32","400","0.33","400","257.50",
="033085","矽創統一13購01","3,000","1","810","0.27","0.27","0.27","0.27","-","0.11","0.27","10","0.28","10","257.50",
="033086","台化元富0A購01","310,000","26","443,590","1.34","1.53","1.34","1.53","+","0.14","1.53","25","1.57","25","94.00",
="033087","正新元富0A購01","89,000","4","58,550","0.69","0.69","0.65","0.65","-","0.02","0.68","25","0.70","25","50.70",
="033088","聯電元富0A購03","225,000","5","146,450","0.69","0.69","0.61","0.61","-","0.05","0.61","25","0.62","25","51.30",
="033089","聯電元富0A購04","66,000","1","54,120","0.82","0.82","0.82","0.82","X","0.00","0.75","25","0.77","25","51.30",
="033090","華邦電元富0B購02","21,000","2","13,200","0.60","0.63","0.60","0.63","-","0.19","0.55","25","0.56","25","30.85",
="033091","瑞昱元富0C購01","146,000","2","164,180","1.12","1.13","1.12","1.13","X","0.00","1.08","25","1.09","25","513.00",
="033092","友達元富12購01","511,000","31","423,220","0.82","0.88","0.66","0.69","-","0.24","0.68","25","0.69","25","25.70",
="033093","友達元富12購02","434,000","27","438,890","0.98","1.08","0.84","0.84","-","0.18","0.83","25","0.84","25","25.70",
="033094","京元電元富0A購02","0","0","0","--","--","--","--"," ","0.00","1.84","25","1.85","25","45.90",
="033095","聯發科元富12購02","102,000","2","79,620","0.78","0.81","0.78","0.81","+","0.02","0.91","25","1.01","25","1,055.00",
="033096","聯發科元富12購03","0","0","0","--","--","--","--"," ","0.00","0.92","25","0.93","25","1,055.00",
="033097","聯發科元富12購04","84,000","8","93,310","1.09","1.18","1.08","1.18","+","0.23","1.09","25","1.19","25","1,055.00",
="033098","可成元富0A購01","17,000","2","14,720","0.91","0.91","0.86","0.86","-","0.12","0.83","25","0.85","25","188.00",
="033099","可成元富0A購02","0","0","0","--","--","--","--"," ","0.00","1.00","25","1.02","25","188.00",
="033100","中工元富0A購01","326,000","8","294,550","0.89","0.93","0.86","0.90","+","0.05","0.84","25","0.87","25","10.20",
="033101","中工元富12購01","570,000","35","506,760","0.89","0.94","0.85","0.88","-","0.02","0.86","25","0.88","25","10.20",
="033102","長榮元富0A購19","3,212,000","55","2,588,970","0.88","0.88","0.71","0.77","-","0.12","0.76","25","0.77","25","81.10",
="033103","長榮元富0A購20","1,958,000","22","2,679,320","1.40","1.43","1.24","1.27","+","0.04","1.26","25","1.27","25","81.10",
="033104","裕民元富12購01","486,000","16","325,380","0.70","0.70","0.62","0.66","-","0.07","0.65","50","0.66","50","62.90",
="033105","國泰金元富0A購02","159,000","20","653,180","4.14","4.27","3.55","3.55","-","0.33","3.71","25","3.81","10","54.40",
="033106","聯詠元富0A購04","200,000","1","100,000","0.50","0.50","0.50","0.50","+","0.07","0.51","25","0.52","25","553.00",
="033107","聯詠元富0A購05","479,000","7","339,600","0.70","0.73","0.68","0.73","X","0.00","0.77","25","0.87","25","553.00",
="033108","彩晶元富0A購04","391,000","20","466,250","1.51","1.51","1.00","1.00","-","0.45","0.99","25","--","0","21.30",
="033109","矽創元富0C購03","0","0","0","--","--","--","--"," ","0.00","0.46","25","0.47","25","257.50",
="033110","聯電富邦13購02","32,000","4","9,750","0.31","0.31","0.30","0.30","-","0.04","0.29","10","0.30","10","51.30",
="033111","台積電富邦13購01","351,000","4","456,800","1.31","1.31","1.29","1.29","-","0.06","1.30","10","1.31","10","587.00",
="033112","友達富邦13購01","490,000","20","231,900","0.51","0.55","0.40","0.42","-","0.08","0.43","20","0.44","10","25.70",
="033113","欣興富邦0C購01","1,025,000","37","840,830","0.74","0.92","0.74","0.89","+","0.14","0.88","10","0.89","3","106.50",
="033114","T50反1元大12購01","187,000","3","158,000","0.80","0.85","0.80","0.84","+","0.04","0.81","499","0.82","499","5.90",
="033115","T50反1元大12購02","0","0","0","--","--","--","--"," ","0.00","0.75","499","0.76","499","5.90",
="033116","臺指反元大12購01","0","0","0","--","--","--","--"," ","0.00","0.81","499","0.82","499","6.68",
="033117","臺指反元大12購02","0","0","0","--","--","--","--"," ","0.00","0.76","499","0.77","499","6.68",
="033118","SGBR2X元大12購01","0","0","0","--","--","--","--"," ","0.00","1.29","100","1.39","10","7.62",
="033119","台泥元大0A購04","962,000","37","973,000","1.02","1.11","0.96","1.11","+","0.16","1.09","499","1.11","45","53.00",
="033120","中石化元大0A購08","1,199,000","45","1,358,540","1.20","1.26","1.05","1.08","-","0.07","1.08","10","1.10","50","14.95",
="033121","喬山元大0B購01","423,000","13","464,440","1.12","1.12","0.97","0.99","-","0.18","0.99","10","1.01","50","79.70",
="033122","台玻元大0B購02","4,268,000","182","8,537,950","1.78","2.30","1.78","2.29","+","0.61","2.19","5","2.29","23","34.75",
="033123","大成鋼元大0A購12","157,000","9","181,930","1.14","1.23","1.11","1.16","+","0.21","1.24","100","1.25","50","49.45",
="033124","聯電元大0A購17","0","0","0","--","--","--","--"," ","0.00","0.82","100","0.83","50","51.30",
="033125","金寶元大0C購01","67,000","14","90,870","1.31","1.43","1.31","1.32","-","0.01","1.29","10","1.31","50","15.85",
="033126","台揚元大0C購01","0","0","0","--","--","--","--"," ","0.00","1.24","100","--","0","36.55",
="033127","國巨元大0A購02","399,000","23","362,040","0.86","0.92","0.86","0.89","+","0.04","0.91","10","0.92","50","501.00",
="033128","旺宏元大0A購06","0","0","0","--","--","--","--"," ","0.00","0.89","100","0.90","50","40.95",
="033129","華邦電元大0A購14","117,000","4","92,220","0.72","0.79","0.72","0.72","-","0.13","0.66","100","0.67","50","30.85",
="033130","智邦元大0C購01","46,000","6","61,230","1.40","1.44","1.23","1.23","-","0.10","1.30","100","1.31","50","291.00",
="033131","矽統元大0B購02","21,000","1","13,650","0.65","0.65","0.65","0.65"," ","0.00","0.59","499","0.61","50","22.15",
="033132","矽統元大0C購01","17,000","2","14,230","0.84","0.84","0.83","0.83","X","0.00","0.78","499","0.80","50","22.15",
="033133","義隆元大0C購01","132,000","18","121,030","0.93","0.93","0.89","0.91","-","0.12","0.96","10","0.97","50","202.50",
="033134","宏達電元大0A購06","66,000","12","63,680","0.91","0.98","0.89","0.89","-","0.17","0.90","100","0.91","50","39.65",
="033135","萬海元大0A購11","198,000","18","322,480","1.69","1.75","1.41","1.41","-","0.27","0.97","25","1.48","50","89.90",
="033136","開發金元大0B購02","1,165,000","41","1,226,800","1.04","1.10","0.99","1.05","+","0.01","1.03","10","1.05","49","12.75",
="033137","開發金元大13購01","286,000","15","392,110","1.36","1.38","1.32","1.32","+","0.01","1.34","10","1.36","50","12.75",
="033138","新光金元大13購01","9,000","2","8,230","0.91","0.92","0.91","0.92","+","0.03","0.89","100","0.90","50","9.98",
="033139","健和興元大0A購01","743,000","12","749,100","0.95","1.06","0.92","0.94","-","0.01","0.94","499","0.96","50","72.30",
="033140","健和興元大0C購01","395,000","9","410,710","0.98","1.06","0.97","0.97","-","0.06","0.96","499","0.98","50","72.30",
="033141","聯詠元大0A購09","27,000","4","23,580","0.84","0.90","0.84","0.87","-","0.01","0.94","499","0.96","10","553.00",
="033142","和鑫元大0B購01","2,000","1","2,120","1.06","1.06","1.06","1.06","X","0.00","0.94","100","--","0","12.75",
="033143","日電貿元大0C購01","0","0","0","--","--","--","--"," ","0.00","1.01","100","1.02","50","55.40",
="033144","玉晶光元大0A購05","50,000","9","72,540","1.45","1.46","1.39","1.39","-","0.23","1.36","10","1.38","50","474.50",
="033145","京鼎元大0B購01","3,000","1","2,970","0.99","0.99","0.99","0.99","+","0.03","0.90","110","0.91","50","209.00",
="033146","群創元大0A購24","232,000","9","259,560","1.09","1.14","0.89","0.89","-","0.22","0.90","100","0.91","50","24.35",
="033147","群創元大0A購25","584,000","32","577,000","1.15","1.21","0.85","0.93","-","0.23","0.94","10","0.95","50","24.35",
="033148","群創元大0A購26","143,000","14","139,280","1.15","1.15","0.54","0.88","-","0.22","0.88","10","0.89","50","24.35",
="033149","炎洲元大0B購01","439,000","14","514,610","1.14","1.19","1.14","1.16","+","0.01","1.10","10","1.11","50","18.30",
="033150","中磊元大0B購01","51,000","4","51,500","1.01","1.02","1.00","1.02"," ","0.00","0.98","100","0.99","50","69.90",
="033151","彩晶元大0B購05","60,000","8","70,520","1.32","1.32","0.94","0.98","-","0.35","0.94","110","0.96","10","21.30",
="033152","彩晶元大0B購06","567,000","41","636,770","1.36","1.37","0.98","1.03","-","0.36","0.99","100","1.01","10","21.30",
="033153","彩晶元大0C購04","613,000","55","709,030","1.34","1.38","1.02","1.04","-","0.29","1.04","10","--","0","21.30",
="033154","盛群元大0C購01","21,000","2","22,950","1.09","1.12","1.09","1.12","+","0.04","1.04","100","1.05","50","96.00",
="033155","聯茂元大0B購01","124,000","4","107,880","0.87","0.87","0.87","0.87","X","0.00","0.90","100","0.91","50","137.50",
="033156","矽創元大0B購01","140,000","13","121,830","0.96","0.96","0.71","0.71","-","0.21","0.74","100","0.75","50","257.50",
="033157","矽創元大0C購02","42,000","7","45,980","1.22","1.22","1.02","1.03","-","0.22","1.03","100","1.04","50","257.50",
="033158","百和元大0A購03","163,000","7","185,000","1.12","1.15","1.12","1.15","X","0.00","1.06","499","1.08","50","93.00",
="033159","光罩國泰11購01","350,000","25","295,630","0.85","0.87","0.82","0.85","-","0.19","0.84","499","0.85","30","72.50",
="033160","欣興國泰11購01","180,000","8","171,100","0.90","1.15","0.86","1.12","+","0.04","1.10","499","1.18","30","106.50",
="033161","華新中信0B購01","1,230,000","76","722,430","0.62","0.63","0.48","0.53","+","0.05","0.54","30","0.55","10","0.00",
="033162","中橡中信0B購01","211,000","1","120,270","0.57","0.57","0.57","0.57","X","0.00","0.50","30","0.51","30","0.00",
="033163","旺宏中信0B購03","0","0","0","--","--","--","--"," ","0.00","0.13","30","0.14","30","0.00",
="033164","矽統中信0B購01","0","0","0","--","--","--","--"," ","0.00","0.20","30","0.21","30","0.00",
="033165","義隆中信0B購01","0","0","0","--","--","--","--"," ","0.00","0.42","30","0.43","30","0.00",
="033166","聯電兆豐11購01","0","0","0","--","--","--","--"," ","0.00","0.61","10","0.62","10","51.30",
="033167","新纖永豐0B購01","622,000","18","480,900","0.75","0.81","0.67","0.73","+","0.03","0.73","110","0.74","10","23.35",
="033168","台玻永豐0B購01","784,000","34","648,420","0.76","0.95","0.76","0.95","+","0.23","0.95","7","0.99","1","34.75",
="033169","金寶永豐0B購01","1,000","1","380","0.38","0.38","0.38","0.38","-","0.04","0.35","499","0.36","10","15.85",
="033170","友訊永豐0B購01","0","0","0","--","--","--","--"," ","0.00","0.25","499","0.26","10","20.00",
="033171","友達永豐0B購01","186,000","14","50,190","0.33","0.35","0.25","0.26","-","0.06","0.25","113","0.26","10","25.70",
="033172","聯發科永豐0B購03","169,000","3","122,370","0.72","0.73","0.72","0.73","X","0.00","0.72","499","0.73","10","1,055.00",
="033173","長榮永豐0B購01","1,418,000","47","896,260","0.66","0.73","0.57","0.61","+","0.04","0.61","20","0.64","60","81.10",
="033174","萬海永豐0B購01","44,000","10","27,770","0.67","0.67","0.58","0.58","-","0.06","0.57","100","0.58","10","89.90",
="033175","台航永豐0B購01","200,000","22","164,600","0.84","0.87","0.75","0.75","+","0.02","0.75","110","0.76","10","48.70",
="033176","新光金永豐0B購01","0","0","0","--","--","--","--"," ","0.00","0.45","499","0.46","37","9.98",
="033177","中信金永豐0B購01","336,000","8","157,280","0.48","0.48","0.46","0.48","+","0.07","0.47","499","0.48","37","23.00",
="033178","欣興永豐0B購01","0","0","0","--","--","--","--"," ","0.00","0.49","499","0.50","10","106.50",
="033179","群創永豐0B購01","121,000","6","38,710","0.31","0.33","0.31","0.32","+","0.02","0.24","502","0.25","100","24.35",
="03317P","台積電元富08售11","0","0","0","--","--","--","--"," ","0.00","0.19","50","0.20","50","0.00",
="033180","TPK永豐0B購01","440,000","9","117,900","0.28","0.28","0.26","0.27","-","0.01","0.26","100","0.27","87","49.55",
="033181","啟碁永豐0B購01","0","0","0","--","--","--","--"," ","0.00","0.33","499","0.34","10","68.80",
="033182","矽創永豐0B購01","0","0","0","--","--","--","--"," ","0.00","0.28","499","0.29","10","257.50",
="033183","高股息凱基11購01","0","0","0","--","--","--","--"," ","0.00","0.95","100","0.96","10","35.30",
="033184","T50反1凱基12購01","0","0","0","--","--","--","--"," ","0.00","0.63","100","0.64","10","5.90",
="033185","T50反1凱基12購02","200,000","1","216,000","1.08","1.08","1.08","1.08","-","0.02","1.08","100","1.10","10","5.90",
="033186","T50反1凱基13購02","0","0","0","--","--","--","--"," ","0.00","0.58","100","0.59","10","5.90",
="033187","元金2X凱基11購01","0","0","0","--","--","--","--"," ","0.00","1.24","100","1.25","10","26.38",
="033188","遠東新凱基11購01","163,000","22","137,140","0.77","0.92","0.77","0.92","+","0.15","0.88","100","0.90","50","33.85",
="033189","華新凱基0B購02","375,000","28","532,180","1.36","1.58","1.25","1.35","+","0.09","1.37","100","1.47","10","30.00",
="03318P","台積電元富08售12","0","0","0","--","--","--","--"," ","0.00","0.02","50","0.04","24","0.00",
="033190","矽統凱基11購01","0","0","0","--","--","--","--"," ","0.00","0.40","100","0.41","50","22.15",
="033191","友達凱基15購01","851,000","16","565,630","0.65","0.69","0.53","0.57","-","0.10","0.56","100","0.57","90","25.70",
="033192","聯發科凱基0B購07","0","0","0","--","--","--","--"," ","0.00","0.80","100","0.90","100","1,055.00",
="033193","聯發科凱基15購01","132,000","8","102,510","0.70","0.80","0.70","0.78","+","0.08","0.79","100","0.89","100","1,055.00",
="033194","義隆凱基0B購02","0","0","0","--","--","--","--"," ","0.00","0.57","100","0.58","50","202.50",
="033195","群創凱基0B購10","0","0","0","--","--","--","--"," ","0.00","0.40","100","0.41","100","24.35",
="033196","晶相光凱基0B購02","81,000","8","24,350","0.33","0.33","0.28","0.30","-","0.05","0.29","100","0.30","29","108.00",
="033197","TPK凱基11購01","97,000","15","56,650","0.61","0.61","0.56","0.57"," ","0.00","0.57","100","0.60","50","49.55",
="033198","矽創凱基0C購01","0","0","0","--","--","--","--"," ","0.00","0.51","100","0.52","100","257.50",
="033199","致新凱基0B購02","14,000","1","13,160","0.94","0.94","0.94","0.94","X","0.00","0.90","100","0.91","30","188.50",
="033200","臺股指凱基13購01","138,000","12","98,720","0.73","0.79","0.67","0.71","+","0.01","0.72","499","0.73","502","0.00",
="033201","台灣5G群益0B購01","8,000","3","8,080","1.01","1.03","0.99","0.99","X","0.00","1.00","25","1.01","10","17.65",
="033202","台聚群益0B購01","265,000","16","656,430","2.48","2.65","2.31","2.49","+","0.26","2.22","25","2.32","10","37.00",
="033203","華新群益0C購01","575,000","17","1,207,540","1.90","2.30","1.89","2.01","+","0.21","1.95","10","2.03","10","30.00",
="033204","中鋼群益0B購08","22,000","4","40,120","1.84","1.93","1.79","1.79","+","0.32","0.73","13","--","0","41.00",
="033205","中鋼群益0C購03","1,379,000","62","2,159,560","1.55","1.77","1.45","1.56","+","0.20","0.68","14","--","0","41.00",
="033206","大成鋼群益0C購03","806,000","20","1,470,730","1.72","1.88","1.70","1.70","+","0.16","1.82","25","1.86","10","49.45",
="033207","金寶群益0C購01","138,000","16","157,300","1.15","1.21","1.13","1.13","-","0.12","1.13","25","1.14","10","15.85",
="033208","旺宏群益11購01","0","0","0","--","--","--","--"," ","0.00","0.92","25","0.93","10","40.95",
="033209","華邦電群益0C購02","0","0","0","--","--","--","--"," ","0.00","0.87","25","0.88","10","30.85",
="033210","奇力新群益0B購01","5,000","1","3,700","0.74","0.74","0.74","0.74","X","0.00","0.73","25","0.75","10","100.00",
="033211","長榮群益11購05","385,000","28","956,040","2.59","2.63","2.30","2.34","-","0.04","2.33","25","2.36","10","81.10",
="033212","欣興群益0C購01","326,000","23","428,850","1.23","1.47","1.23","1.47","+","0.21","1.43","25","1.46","10","106.50",
="033213","健策群益0B購01","115,000","4","75,700","0.72","0.72","0.65","0.66","-","0.03","0.63","25","0.67","10","218.00",
="033214","岱宇元富0C購01","366,000","6","314,610","0.86","0.86","0.85","0.85","-","0.06","0.83","25","0.84","25","98.30",
="033215","大成鋼元富12購01","659,000","51","857,040","1.24","1.38","1.20","1.20","-","0.05","1.41","25","1.43","25","49.45",
="033216","聯電元富0C購02","0","0","0","--","--","--","--"," ","0.00","0.36","25","0.37","25","51.30",
="033217","聯電元富0C購03","10,000","1","5,000","0.50","0.50","0.50","0.50","-","0.09","0.49","25","0.50","25","51.30",
="033218","萬海元富0B購02","181,000","6","251,630","1.47","1.47","1.26","1.26","-","0.31","1.28","25","1.29","25","89.90",
="033219","萬海元富0B購03","1,637,000","45","1,987,720","1.35","1.50","1.06","1.09","-","0.15","1.11","25","1.12","25","89.90",
="033220","欣興元富0B購03","0","0","0","--","--","--","--"," ","0.00","2.16","25","2.19","25","106.50",
="033221","欣興元富12購01","91,000","3","99,180","0.92","1.10","0.92","1.06","X","0.00","1.16","25","1.18","25","106.50",
="033222","群創元富11購01","0","0","0","--","--","--","--"," ","0.00","0.81","25","0.82","25","24.35",
="033223","群創元富11購02","0","0","0","--","--","--","--"," ","0.00","0.88","25","0.89","25","24.35",
="033224","日月光元富12購01","45,000","1","36,000","0.80","0.80","0.80","0.80","-","0.02","0.76","25","0.78","25","107.50",
="033225","臻鼎元富12購01","259,000","7","221,940","0.86","0.86","0.82","0.82","-","0.01","0.82","25","0.83","25","98.70",
="033226","聯電康和0B購01","5,000","5","8,110","1.58","1.64","1.58","1.63","-","0.08","1.42","10","1.44","10","51.30",
="033227","聯電康和0B購02","19,000","9","29,730","1.55","1.61","1.55","1.56","+","0.04","1.39","10","1.41","10","51.30",
="033228","聯電康和0B購03","6,000","6","8,150","1.34","1.37","1.34","1.35","-","0.09","1.21","10","1.22","10","51.30",
="033229","聯發科康和11購01","227,000","16","214,050","0.93","0.99","0.83","0.83","X","0.00","0.96","10","0.97","10","1,055.00",
="033230","滬深2X元大0B購03","0","0","0","--","--","--","--"," ","0.00","1.55","100","1.65","10","25.84",
="033231","台泥元大0B購02","337,000","21","406,990","1.18","1.25","1.11","1.25","+","0.11","1.27","499","1.29","50","53.00",
="033232","南亞元大0B購02","299,000","21","366,860","1.13","1.27","1.13","1.25","+","0.03","1.24","10","1.25","50","89.60",
="033233","台聚元大0B購02","1,725,000","68","2,228,220","1.25","1.40","1.16","1.20","-","0.05","1.22","10","1.23","50","37.00",
="033234","國喬元大0B購02","65,000","14","86,910","1.32","1.40","1.31","1.36","+","0.02","1.34","499","1.36","49","32.25",
="033235","中石化元大0B購02","3,862,000","78","3,905,220","1.02","1.11","0.89","0.95","-","0.05","0.94","10","1.03","100","14.95",
="033236","華新元大0B購02","541,000","28","1,107,000","1.94","2.21","1.83","1.90","+","0.22","1.91","10","2.01","10","30.00",
="033237","台玻元大0B購03","1,104,000","62","2,217,110","1.75","2.36","1.75","2.11","+","0.28","2.17","10","2.36","6","34.75",
="033238","中鋼元大11購01","2,262,000","100","2,889,710","1.18","1.35","1.18","1.27","+","0.16","1.26","10","1.27","47","41.00",
="033239","台積電元大0B購07","47,000","20","72,720","1.56","1.58","1.50","1.52","-","0.06","1.57","100","1.58","50","587.00",
="033240","旺宏元大11購04","82,000","2","68,060","0.83","0.83","0.83","0.83","+","0.01","0.72","100","0.73","50","40.95",
="033241","華碩元大12購01","798,000","31","1,137,960","1.29","1.47","1.27","1.33","-","0.02","1.26","499","1.31","50","380.50",
="033242","瑞昱元大0B購02","196,000","7","233,490","1.11","1.22","1.11","1.21","+","0.10","1.18","100","1.20","50","513.00",
="033243","瑞昱元大0B購03","0","0","0","--","--","--","--"," ","0.00","1.08","100","1.09","50","513.00",
="033244","京元電元大11購01","0","0","0","--","--","--","--"," ","0.00","1.22","100","1.23","50","45.90",
="033245","聯發科元大0B購03","68,000","3","147,850","2.24","2.24","2.11","2.23","+","0.02","2.24","100","2.27","50","1,055.00",
="033246","義隆元大0B購03","41,000","2","38,110","0.93","0.93","0.91","0.91","-","0.03","0.90","100","0.91","50","202.50",
="033247","強茂元大0B購01","0","0","0","--","--","--","--"," ","0.00","0.72","100","0.73","50","50.70",
="033248","長榮元大0B購08","675,000","41","1,013,900","1.56","1.60","1.36","1.41","+","0.09","1.41","10","1.42","50","81.10",
="033249","富邦金元大11購02","1,617,000","68","3,112,950","1.90","2.01","1.79","1.88","-","0.02","1.87","10","1.88","50","69.60",
="033250","潤泰全元大12購01","365,000","8","370,860","1.00","1.03","0.97","0.97","-","0.03","0.95","10","0.96","50","84.80",
="033251","聯陽元大11購01","413,000","5","354,090","0.87","0.93","0.83","0.83","X","0.00","0.87","100","0.88","50","108.50",
="033252","奇鋐元大0B購01","795,000","22","969,690","1.18","1.28","1.10","1.10","-","0.11","1.14","10","1.15","50","69.30",
="033253","奇鋐元大11購01","211,000","17","246,780","1.14","1.21","1.09","1.11","-","0.10","1.10","10","1.11","48","69.30",
="033254","威健元大0C購01","41,000","3","41,330","1.03","1.03","0.99","0.99","-","0.01","0.97","100","0.98","50","22.90",
="033255","聯詠元大0B購02","0","0","0","--","--","--","--"," ","0.00","0.83","499","0.85","10","553.00",
="033256","智原元大0B購02","153,000","10","355,370","2.21","2.39","2.21","2.21"," ","0.00","2.22","100","2.80","30","67.00",
="033257","晶技元大11購01","132,000","3","189,160","1.48","1.48","1.36","1.36","-","0.14","1.34","100","1.36","50","108.00",
="033258","玉晶光元大0B購03","5,000","1","6,150","1.23","1.23","1.23","1.23","-","0.20","1.21","100","1.22","50","474.50",
="033259","群創元大0B購07","27,000","1","18,360","0.68","0.68","0.68","0.68","-","0.05","0.60","100","0.61","50","24.35",
="033260","嘉澤元大12購01","0","0","0","--","--","--","--"," ","0.00","1.13","100","1.15","50","502.00",
="033261","TPK元大0B購01","8,000","2","5,650","0.70","0.71","0.70","0.71","-","0.06","0.67","100","0.68","50","49.55",
="033262","臻鼎元大11購01","14,000","2","13,700","0.97","1.00","0.97","1.00","+","0.01","0.96","100","0.97","50","98.70",
="033263","盛群元大0B購01","0","0","0","--","--","--","--"," ","0.00","0.84","100","0.85","50","96.00",
="033264","力成元大0B購02","0","0","0","--","--","--","--"," ","0.00","0.67","100","0.69","50","102.00",
="033265","瑞祺元大0B購03","0","0","0","--","--","--","--"," ","0.00","0.72","100","0.73","50","145.00",
="033266","惠特元大11購01","10,000","2","9,100","0.91","0.91","0.91","0.91","-","0.04","0.93","100","0.94","50","161.00",
