"110年05月03日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
="00656R","國泰中國A50反1","183,000","15","1,329,060","7.21","7.29","7.21","7.29","+","0.13","7.28","350","7.29","17","0.00",
="00657","國泰日經225","100,224","3","3,562,958","35.55","35.55","35.55","35.55","-","0.05","35.49","31","35.56","30","0.00",
="00657K","國泰日經225+U","200","2","2,540","12.70","12.70","12.70","12.70","-","0.06","12.66","12","12.73","12","0.00",
="00660","元大歐洲50","18,078","6","512,064","28.32","28.34","28.30","28.34","-","0.29","28.32","20","28.34","14","0.00",
="00661","元大日經225","52,022","18","1,873,101","36.11","36.11","35.95","35.95","-","0.20","35.87","25","36.02","15","0.00",
="00662","富邦NASDAQ","230,681","142","11,518,313","50.20","50.20","49.85","49.85","-","0.40","49.85","49","49.87","1","0.00",
="00663L","國泰臺灣加權正2","1,510,000","57","171,810,400","116.70","116.70","113.35","113.40","-","4.05","112.90","41","113.00","1","0.00",
="00664R","國泰臺灣加權反1","21,014,000","753","137,229,360","6.48","6.58","6.47","6.58","+","0.12","6.57","130","6.58","2,254","0.00",
="00665L","富邦恒生國企正2","574,000","259","13,915,270","24.78","24.87","23.97","24.00","-","1.55","24.00","4","24.02","73","0.00",
="00666R","富邦恒生國企反1","122,000","5","1,365,590","11.14","11.20","11.14","11.20","+","0.37","11.20","1","11.22","4","0.00",
="00668","國泰美國道瓊","33,456","33","1,147,915","34.26","34.35","34.26","34.35","+","0.22","34.29","1","34.35","20","0.00",
="00668K","國泰美國道瓊+U","200","2","2,450","12.25","12.25","12.25","12.25","+","0.01","12.20","22","12.30","22","0.00",
="00669R","國泰美國道瓊反1","2,388,950","196","19,633,330","8.21","8.23","8.20","8.22"," ","0.00","8.22","395","8.23","2,081","0.00",
="00670L","富邦NASDAQ正2","692,312","156","64,555,466","93.50","93.55","92.95","92.95","-","2.10","92.95","257","93.00","9","0.00",
="00671R","富邦NASDAQ反1","5,084,000","246","29,811,990","5.85","5.88","5.84","5.88","+","0.07","5.87","503","5.88","1,560","0.00",
="00673R","期元大S&P原油反1","428,000","94","7,655,150","17.83","17.97","17.81","17.96","+","0.18","17.96","3","17.97","3","0.00",
="00674R","期元大S&P黃金反1","79,000","23","1,068,200","13.55","13.55","13.50","13.51","+","0.10","13.51","1","13.53","320","0.00",
="00675L","富邦臺灣加權正2","1,939,461","439","94,889,743","50.20","50.20","48.48","48.51","-","1.99","48.50","1","48.51","24","0.00",
="00676R","富邦臺灣加權反1","14,175,000","607","50,506,370","3.52","3.59","3.52","3.58","+","0.07","3.58","178","3.59","2,524","0.00",
="00677U","期富邦VIX","147,137,660","6,714","250,014,054","1.69","1.72","1.68","1.71","+","0.08","1.70","35,961","1.71","17,657","0.00",
="00678","群益NBI生技","330,424","30","9,271,949","28.10","28.10","28.04","28.06","-","0.12","28.03","23","28.06","4","0.00",
="00680L","元大美債20正2","33,000","12","732,880","22.20","22.25","22.19","22.23","+","0.02","22.23","73","22.25","35","0.00",
="00681R","元大美債20反1","12,000","2","172,200","14.35","14.35","14.35","14.35","+","0.02","14.32","60","14.35","70","0.00",
="00682U","期元大美元指數","114,010","52","2,065,510","18.07","18.16","18.07","18.16","+","0.16","18.15","12","18.16","2","0.00",
="00683L","期元大美元指正2","1,017,000","320","17,110,200","16.75","16.86","16.75","16.85","+","0.25","16.85","21","16.87","3","0.00",
="00684R","期元大美元指反1","10,000","1","191,400","19.14","19.14","19.14","19.14","-","0.20","19.11","20","19.15","10","0.00",
="00685L","群益臺灣加權正2","13,000","9","556,770","42.67","43.07","42.67","42.70","-","1.26","42.44","10","42.66","15","0.00",
="00686R","群益臺灣加權反1","363,000","45","1,406,650","3.84","3.91","3.84","3.91","+","0.09","3.90","204","3.91","23","0.00",
="00688L","國泰20年美債正2","340,000","14","7,534,720","22.14","22.23","22.14","22.22","-","0.04","22.18","158","22.23","109","0.00",
="00689R","國泰20年美債反1","317,000","18","4,777,100","15.08","15.08","15.06","15.06"," ","0.00","15.06","18","15.07","100","0.00",
="00690","兆豐藍籌30","86,971","48","2,907,143","33.83","33.83","33.13","33.13","-","0.66","33.13","1","33.21","20","0.00",
="00692","富邦公司治理","2,948,448","1,969","104,109,220","35.73","35.73","35.17","35.21","-","0.52","35.20","9","35.21","46","0.00",
="00693U","期街口S&P黃豆","2,046,984","446","48,211,680","23.62","23.65","23.46","23.54","+","0.53","23.53","2","23.54","299","0.00",
="00700","富邦恒生國企","154,651","82","2,949,637","19.30","19.30","18.96","19.00","-","0.55","19.00","4","19.01","17","0.00",
="00701","國泰股利精選30","3,068,315","1,020","74,255,708","24.21","24.29","24.10","24.10","-","0.03","24.10","84","24.11","15","0.00",
="00702","國泰標普低波高息","110,555","19","2,262,203","20.29","20.48","20.29","20.45","+","0.16","20.45","6","20.46","3","0.00",
="00703","台新MSCI中國","166,491","55","4,137,303","25.03","25.03","24.76","24.76","-","0.72","24.76","1","24.79","2","0.00",
="00706L","期元大S&P日圓正2","41,000","29","663,220","16.21","16.22","16.14","16.14","-","0.28","16.13","4","16.14","50","0.00",
="00707R","期元大S&P日圓反1","1,000","1","19,700","19.70","19.70","19.70","19.70","X","0.00","19.73","31","19.77","23","0.00",
="00708L","期元大S&P黃金正2","1,446,119","506","37,479,251","25.89","26.03","25.86","25.94","-","0.31","25.94","245","25.95","13","0.00",
="00709","富邦歐洲","136,543","17","3,156,666","23.20","23.20","23.05","23.05","-","0.18","23.05","30","23.07","20","0.00",
="00710B","FH彭博高收益債","320,618","132","5,912,015","18.45","18.45","18.42","18.44","+","0.02","18.44","18","18.45","31","0.00",
="00711B","FH彭博新興債","116,125","19","2,311,033","19.91","19.91","19.90","19.91","+","0.03","19.89","3","19.91","124","0.00",
="00712","FH富時不動產","2,302,889","755","33,189,858","14.43","14.43","14.38","14.38","-","0.02","14.38","20","14.40","14","0.00",
="00713","元大台灣高息低波","165,212","150","7,218,692","43.70","44.05","43.27","43.27","-","0.47","43.25","1","43.30","29","0.00",
="00714","群益道瓊美國地產","34,396","19","730,661","21.20","21.31","21.20","21.25","+","0.31","21.25","35","21.28","4","0.00",
="00715L","期街口布蘭特正2","61,815,451","3,097","439,628,664","7.16","7.19","7.05","7.07","-","0.07","7.06","632","7.07","294","0.00",
="00717","富邦美國特別股","1,192,380","380","20,020,786","16.86","16.86","16.76","16.80","-","0.06","16.78","20","16.80","305","0.00",
="00728","第一金工業30","1,149,171","812","33,730,087","30.02","30.10","29.03","29.10","-","0.77","29.10","4","29.12","35","0.00",
="00730","富邦臺灣優質高息","743,816","437","16,096,671","21.78","21.78","21.54","21.55","-","0.23","21.54","8","21.55","39","0.00",
="00731","FH富時高息低波","294,619","43","17,040,310","57.95","57.95","57.60","57.65","-","0.30","57.50","1","57.65","22","0.00",
="00732","國泰RMB短期報酬","100,000","2","3,950,000","39.50","39.50","39.50","39.50","+","0.10","39.37","10","39.45","1","0.00",
="00733","富邦臺灣中小","696,768","507","30,557,802","44.16","44.32","43.35","43.45","-","0.62","43.44","2","43.45","13","0.00",
="00735","國泰臺韓科技","137,341","41","4,736,031","35.18","35.18","34.20","34.23","-","0.98","34.23","2","34.34","32","0.00",
="00736","國泰新興市場","106,558","9","2,508,692","23.57","23.74","23.54","23.54","-","0.47","23.50","10","23.51","20","0.00",
="00737","國泰AI+Robo","299,082","153","9,699,028","32.60","32.60","32.35","32.37","-","0.70","32.36","2","32.37","12","0.00",
="00738U","期元大道瓊白銀","1,624,100","415","43,635,930","26.91","26.95","26.81","26.84","-","0.48","26.84","48","26.85","17","0.00",
="00739","元大MSCI A股","259,120","54","7,148,839","27.96","27.96","27.50","27.51","-","0.46","27.50","5","27.51","45","0.00",
="00742","新光內需收益","84,236","32","1,923,968","22.90","22.91","22.80","22.80","-","0.16","22.68","2","22.81","8","0.00",
="00743","國泰中國A150","102,415","6","2,958,759","28.75","29.00","28.75","28.89","-","0.18","28.76","33","28.95","20","0.00",
="00752","中信中國50","2,778,868","2,036","82,200,982","29.90","29.90","29.45","29.52","-","0.71","29.52","14","29.54","75","0.00",
="00753L","中信中國50正2","985,829","499","36,870,471","38.39","38.39","37.05","37.18","-","2.11","37.15","2","37.18","18","0.00",
="00757","統一FANG+","1,165,953","1,009","55,450,530","47.85","47.85","47.44","47.44","-","0.90","47.44","3","47.46","19","0.00",
="00762","元大全球AI","895,187","420","34,333,508","38.58","38.58","38.22","38.36","-","0.47","38.36","22","38.44","11","0.00",
="00763U","期街口道瓊銅","878,280","361","25,659,887","29.59","29.59","28.96","28.96","-","0.55","28.95","825","28.96","1","0.00",
="00770","國泰北美科技","315,196","23","11,216,900","35.64","35.64","35.41","35.41","-","0.42","35.40","1","35.41","79","0.00",
="00771","元大US高息特別股","100,861","57","1,937,495","19.26","19.26","19.19","19.20","-","0.08","19.19","12","19.20","7","0.00",
="00774B","新光中國政金綠債","2,000","2","77,340","38.67","38.67","38.67","38.67","+","0.12","38.47","10","38.86","1","0.00",
="00774C","新光中政金綠債+R","0","0","0","--","--","--","--"," ","0.00","8.92","5","9.11","2","0.00",
="00775B","新光投等債15+","2,064","3","84,531","40.96","40.96","40.96","40.96","+","0.12","40.76","100","41.16","1","0.00",
="00783","富邦中証500","856,000","24","18,566,770","21.66","21.72","21.64","21.65","-","0.20","21.64","20","21.65","6","0.00",
="008201","BP上證50","400","2","49,330","123.35","123.35","123.25","123.25","-","1.75","122.80","1","124.50","1","0.00",
="00830","國泰費城半導體","2,448,798","1,067","67,708,937","27.82","27.86","27.55","27.58","-","0.69","27.58","18","27.59","8","0.00",
="00850","元大臺灣ESG永續","3,684,906","2,398","127,426,722","35.02","35.02","34.42","34.45","-","0.60","34.45","23","34.46","54","0.00",
="00851","台新全球AI","63,936","19","1,946,891","30.50","30.50","30.41","30.41","-","0.38","30.38","52","30.42","20","0.00",
="00852L","國泰美國道瓊正2","314,000","68","6,331,470","20.14","20.18","20.12","20.15","+","0.10","20.12","1,597","20.15","1","0.00",
="00861","元大全球未來通訊","900,950","421","25,897,480","28.98","28.98","28.66","28.66","-","0.34","28.66","100","28.67","8","0.00",
="00865B","國泰US短期公債","120,000","8","4,369,920","36.50","36.50","36.40","36.40","+","0.10","36.36","55","36.40","2","0.00",
