"110年04月28日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
="06740P","臺股指凱基0C售19","94,000","7","230,760","2.46","2.50","2.45","2.50","+","0.04","2.46","499","2.47","499","0.00",
="067412","玉山金中信07購01","0","0","0","--","--","--","--"," ","0.00","0.32","30","0.33","30","0.00",
="06741P","群創元富0A售04","1,761,000","63","496,030","0.31","0.33","0.26","0.28","-","0.08","0.27","25","0.28","25","0.00",
="06742P","台灣50元大0A售12","38,000","3","31,720","0.82","0.84","0.82","0.84","+","0.03","0.84","499","0.85","499","0.00",
="067430","中工凱基05購01","0","0","0","--","--","--","--"," ","0.00","2.83","100","2.93","10","10.55",
="06743P","台灣50元大0A售13","0","0","0","--","--","--","--"," ","0.00","0.84","499","0.85","499","0.00",
="06744P","台灣50元大0A售14","0","0","0","--","--","--","--"," ","0.00","0.80","499","0.81","499","0.00",
="06745P","台灣50元大0A售15","10,000","2","8,250","0.83","0.83","0.82","0.82","+","0.04","0.81","499","0.82","499","0.00",
="06746P","台灣50元大0A售16","0","0","0","--","--","--","--"," ","0.00","0.91","499","0.92","499","0.00",
="06747P","長榮元大0A售03","2,112,000","30","854,510","0.44","0.44","0.37","0.43","+","0.01","0.42","100","0.50","5","0.00",
="06748P","立積元大0A售03","792,000","18","1,675,460","2.08","2.14","2.06","2.14","+","0.10","2.14","100","2.24","52","0.00",
="06749P","彩晶元大0A售03","1,362,000","43","255,700","0.20","0.22","0.18","0.22"," ","0.00","0.20","1","0.22","97","0.00",
="06750P","道瓊指中信11售01","100,000","3","58,000","0.58","0.58","0.58","0.58","X","0.00","0.57","88","0.58","88","0.00",
="06751P","景碩中信0A售01","101,000","7","67,510","0.65","0.71","0.65","0.71","-","0.02","0.69","30","0.71","30","0.00",
="067523","上証反群益06購01","0","0","0","--","--","--","--"," ","0.00","0.02","25","0.03","10","3.94",
="06752P","臺股指中信0A售08","0","0","0","--","--","--","--"," ","0.00","0.24","499","0.25","300","0.00",
="06753P","長榮統一0A售01","3,394,000","47","1,101,080","0.31","0.37","0.30","0.35","-","0.01","0.34","63","0.35","10","0.00",
="06754P","台灣50凱基0C售03","24,000","5","28,340","1.17","1.20","1.17","1.20","+","0.04","1.19","100","1.20","30","0.00",
="06755P","台灣50凱基0C售04","0","0","0","--","--","--","--"," ","0.00","1.20","100","1.21","30","0.00",
="06756P","南帝凱基0A售02","274,000","35","176,410","0.61","0.67","0.60","0.65","+","0.24","0.61","60","0.65","2","0.00",
="06757P","台積電凱基11售01","0","0","0","--","--","--","--"," ","0.00","1.63","100","1.64","100","0.00",
="06758P","台積電凱基11售02","0","0","0","--","--","--","--"," ","0.00","2.33","100","2.34","50","0.00",
="06759P","臺股指凱基0C售21","0","0","0","--","--","--","--"," ","0.00","0.70","499","0.71","499","0.00",
="06760P","台積電富邦0B售06","0","0","0","--","--","--","--"," ","0.00","0.49","10","0.50","10","0.00",
="06761P","友達兆豐0B售01","10,000","2","2,200","0.22","0.22","0.22","0.22","-","0.04","0.22","5","--","0","0.00",
="06762P","玉晶光台新0A售01","3,000","1","5,310","1.77","1.77","1.77","1.77","X","0.00","1.75","10","1.77","10","0.00",
="06763P","威鋒電元富11售04","5,000","1","4,100","0.82","0.82","0.82","0.82","+","0.03","0.81","998","0.82","998","0.00",
="067647","鴻海元富07購09","0","0","0","--","--","--","--"," ","0.00","4.93","50","5.15","50","117.00",
="067648","國巨元富07購09","0","0","0","--","--","--","--"," ","0.00","1.84","998","--","0","547.00",
="067649","台積電元富07購05","45,000","1","281,250","6.25","6.25","6.25","6.25","X","0.00","6.25","50","6.75","50","602.00",
="06764P","臺股指麥證11售01","296,000","17","695,120","2.33","2.39","2.32","2.34"," ","0.00","2.33","998","2.34","998","0.00",
="067650","技嘉元富07購03","0","0","0","--","--","--","--"," ","0.00","2.25","25","2.35","10","120.50",
="067651","漢唐元富07購01","48,000","5","30,100","0.63","0.63","0.62","0.62","-","0.05","0.62","25","0.63","25","246.50",
="067653","可成元富07購03","70,000","2","12,600","0.18","0.18","0.18","0.18","X","0.00","0.17","25","0.18","25","197.50",
="067654","嘉晶元富07購03","203,000","3","91,310","0.45","0.47","0.42","0.42"," ","0.00","0.41","27","0.42","25","79.50",
="067655","晶技元富07購01","0","0","0","--","--","--","--"," ","0.00","4.82","25","4.92","25","127.50",
="067656","新日興元富07購01","10,000","1","600","0.06","0.06","0.06","0.06","X","0.00","0.06","15","0.07","25","119.00",
="06765P","長榮元大0A售07","453,000","9","224,770","0.46","0.51","0.46","0.51"," ","0.00","0.51","100","0.52","50","0.00",
="06766P","臺股指元大0C售03","0","0","0","--","--","--","--"," ","0.00","0.69","499","0.70","499","0.00",
="06767P","臺股指元大0C售04","0","0","0","--","--","--","--"," ","0.00","0.71","499","0.72","499","0.00",
="06768P","臺股指元大11售03","14,000","2","12,280","0.87","0.88","0.87","0.88","-","0.02","0.86","499","0.87","499","0.00",
="067695","國產中信05購01","30,000","1","37,200","1.24","1.24","1.24","1.24","+","0.01","1.23","30","--","0","0.00",
="06769P","滬深2X群益0A售02","95,000","1","130,150","1.37","1.37","1.37","1.37","-","0.05","1.38","25","1.39","10","0.00",
="067706","台積電元富07購07","0","0","0","--","--","--","--"," ","0.00","4.79","25","4.89","10","602.00",
="067709","大立光元富07購01","3,788,000","46","228,490","0.06","0.07","0.06","0.07"," ","0.00","0.06","368","0.07","4,191","3,110.00",
="06770P","聯詠群益0A售02","120,000","13","100,260","0.86","0.86","0.81","0.85","-","0.05","0.86","25","0.87","10","0.00",
="067711","緯穎元富05購01","348,000","4","261,920","0.79","0.79","0.70","0.70","-","0.18","0.67","25","0.68","25","861.00",
="06771P","景碩群益0A售01","121,000","11","195,240","1.66","1.67","1.55","1.67","-","0.05","1.65","25","1.68","10","0.00",
="06772P","群創群益0A售04","68,000","6","24,050","0.35","0.40","0.35","0.40","+","0.01","0.33","31","0.40","48","0.00",
="06773P","臺股指群益0A售04","30,000","5","37,570","1.26","1.26","1.25","1.25","-","0.03","1.24","499","1.25","489","0.00",
="06774P","臺股指群益0A售05","0","0","0","--","--","--","--"," ","0.00","1.59","499","1.60","499","0.00",
="06775P","臺股指群益0A售06","0","0","0","--","--","--","--"," ","0.00","2.01","499","2.02","499","0.00",
="06776P","鴻海凱基0A售16","100,000","1","135,000","1.35","1.35","1.35","1.35","X","0.00","1.34","499","1.35","300","0.00",
="06777P","大立光凱基0A售05","1,000","1","1,440","1.44","1.44","1.44","1.44"," ","0.00","1.41","499","1.42","499","0.00",
="06778P","臻鼎凱基0A售01","120,000","2","170,800","1.41","1.43","1.41","1.43","+","0.04","1.42","100","1.43","50","0.00",
="06779P","台灣50中信0B售02","20,000","1","21,200","1.06","1.06","1.06","1.06","+","0.03","1.05","30","1.06","30","0.00",
="067802","台積電凱基07購01","0","0","0","--","--","--","--"," ","0.00","5.75","100","6.25","10","602.00",
="067803","台積電凱基07購02","0","0","0","--","--","--","--"," ","0.00","6.00","100","6.50","10","602.00",
="06780P","S&P500中信0A售02","0","0","0","--","--","--","--"," ","0.00","0.96","30","0.97","30","0.00",
="06781P","聯發科中信0A售06","168,000","6","147,530","0.88","0.91","0.86","0.86","-","0.05","0.87","30","0.88","30","0.00",
="06782P","友達台新0A售02","1,372,000","79","682,870","0.61","0.61","0.44","0.48","-","0.13","0.48","25","0.50","10","0.00",
="06783P","大成鋼元大0A售04","1,303,000","26","1,096,840","0.82","0.89","0.78","0.88","+","0.08","0.87","100","0.88","45","0.00",
="067842","微星元富07購01","7,000","2","7,910","1.19","1.19","1.12","1.12","-","0.08","1.11","499","1.14","250","177.50",
="067843","聯發科元富07購05","0","0","0","--","--","--","--"," ","0.00","3.62","25","3.71","25","1,080.00",
="067844","全新元富07購01","0","0","0","--","--","--","--"," ","0.00","0.94","25","0.96","25","121.00",
="067848","臻鼎元富07購01","40,000","1","3,200","0.08","0.08","0.08","0.08","-","0.01","0.07","25","0.08","25","104.50",
="06784P","群創元富0A售07","1,352,000","25","464,910","0.37","0.37","0.30","0.34","-","0.07","0.32","25","0.33","25","0.00",
="067850","台郡元富07購01","592,000","7","102,430","0.20","0.20","0.17","0.18","-","0.04","0.17","25","0.18","25","122.00",
="06785P","友達凱基0A售04","4,000","2","1,800","0.46","0.46","0.44","0.44","-","0.02","0.32","100","0.42","10","0.00",
="06786P","聯發科凱基0A售06","163,000","4","182,830","1.15","1.18","1.09","1.09","-","0.08","1.10","100","1.13","100","0.00",
="06787P","長榮凱基0A售09","10,000","1","3,900","0.39","0.39","0.39","0.39","-","0.04","0.41","100","0.42","10","0.00",
="06788P","聯詠凱基0A售04","526,000","31","608,130","1.18","1.22","1.13","1.22","+","0.01","1.21","100","1.22","100","0.00",
="06789P","群創凱基0A售03","82,000","8","37,460","0.48","0.48","0.43","0.47","-","0.07","0.42","115","0.47","13","0.00",
="06790P","臺股指凱基0A售08","242,000","10","451,150","1.84","1.88","1.84","1.84","-","0.01","1.84","499","1.85","499","0.00",
="06791P","臺股指凱基0A售09","400,000","16","784,080","1.96","1.97","1.94","1.94","-","0.02","1.95","499","1.96","499","0.00",
="06792P","聯發科富邦0C售04","32,000","4","20,160","0.63","0.63","0.63","0.63","-","0.01","0.62","10","0.63","10","0.00",
="06793P","長榮富邦0C售01","1,202,000","68","345,950","0.30","0.35","0.26","0.32"," ","0.00","0.31","20","0.32","6","0.00",
="06794P","臺股指中信11售06","74,000","8","135,990","1.83","1.85","1.81","1.85","+","0.02","1.82","499","1.83","100","0.00",
="06795P","臺股指中信12售01","69,000","19","159,280","2.32","2.34","2.30","2.31","+","0.01","2.30","499","2.31","90","0.00",
="06796P","友達康和0B售01","200,000","6","116,350","0.58","0.60","0.57","0.60","-","0.13","0.58","10","0.59","10","0.00",
="06797P","群創康和0A售03","200,000","1","122,000","0.61","0.61","0.61","0.61","-","0.15","0.59","10","0.60","10","0.00",
="06798P","群創康和0B售01","8,000","1","4,160","0.52","0.52","0.52","0.52","-","0.06","0.43","10","0.44","10","0.00",
="06799P","長榮群益0A售05","87,000","5","72,820","0.76","1.01","0.76","0.92","+","0.02","0.85","10","0.92","10","0.00",
="06800P","申豐群益0A售02","0","0","0","--","--","--","--"," ","0.00","2.12","25","2.22","10","0.00",
="06801P","群創元大0A售08","516,000","13","390,400","0.78","0.78","0.70","0.76","-","0.10","0.75","100","0.76","50","0.00",
="068023","聚陽元富07購01","0","0","0","--","--","--","--"," ","0.00","2.00","25","2.10","25","245.50",
="068024","聚陽元富07購02","0","0","0","--","--","--","--"," ","0.00","2.52","25","2.58","25","245.50",
="068026","華通元富07購01","200,000","1","10,000","0.05","0.05","0.05","0.05","+","0.01","0.05","599","0.06","400","43.75",
="068027","國巨元富07購11","0","0","0","--","--","--","--"," ","0.00","1.79","998","--","0","547.00",
="068028","國巨元富07購12","0","0","0","--","--","--","--"," ","0.00","1.66","50","1.70","50","547.00",
="068029","台積電元富07購09","0","0","0","--","--","--","--"," ","0.00","6.80","998","--","0","602.00",
="06802P","群創元富0A售09","797,000","8","436,920","0.58","0.58","0.50","0.57","-","0.08","0.54","25","0.55","25","0.00",
="068030","台積電元富07購10","0","0","0","--","--","--","--"," ","0.00","6.25","25","6.40","10","602.00",
="068031","致茂元富07購01","0","0","0","--","--","--","--"," ","0.00","0.78","499","0.80","250","206.00",
="068032","大毅元富07購01","164,000","3","102,640","0.61","0.63","0.61","0.63","+","0.04","0.63","25","0.73","25","78.30",
="068034","國揚元富07購01","0","0","0","--","--","--","--"," ","0.00","0.23","25","0.24","25","35.65",
="068035","聯詠元富07購03","0","0","0","--","--","--","--"," ","0.00","5.25","25","5.30","25","624.00",
="068037","聯鈞元富07購01","0","0","0","--","--","--","--"," ","0.00","0.24","499","0.32","5","64.90",
="06803P","T50正2凱基0B售03","0","0","0","--","--","--","--"," ","0.00","1.03","100","1.04","10","0.00",
="068041","訊芯元富07購01","0","0","0","--","--","--","--"," ","0.00","0.36","29","0.37","25","112.00",
="068042","GIS元富07購01","165,000","15","101,860","0.63","0.63","0.61","0.61","-","0.06","0.64","25","0.65","25","127.00",
="068043","GIS元富07購02","0","0","0","--","--","--","--"," ","0.00","0.04","29","0.47","25","127.00",
="068044","寶成元富07購01","779,000","75","1,139,380","1.32","1.63","1.30","1.58","+","0.27","1.57","25","1.58","10","37.50",
="06804P","聯發科凱基0A售08","319,000","13","211,720","0.66","0.69","0.64","0.64","-","0.05","0.65","100","0.67","50","0.00",
="06805P","聯電元大0A售06","20,000","1","24,000","1.20","1.20","1.20","1.20","+","0.06","1.19","100","1.20","50","0.00",
="06806P","聯電元大0A售07","7,000","1","9,870","1.41","1.41","1.41","1.41","+","0.09","1.34","100","1.35","50","0.00",
="068070","友達凱基05購01","20,000","2","367,000","17.80","18.90","17.80","18.90","+","2.30","19.40","100","--","0","33.35",
="06807P","國巨元大0B售04","35,000","1","59,500","1.70","1.70","1.70","1.70","X","0.00","1.73","100","1.74","50","0.00",
="06808P","友達元大0A售04","805,000","22","650,770","0.89","0.89","0.76","0.79","-","0.19","0.77","100","0.78","50","0.00",
="06809P","臻鼎元大0A售01","0","0","0","--","--","--","--"," ","0.00","1.99","100","2.01","50","0.00",
="068109","上証2X元富07購03","10,000","1","7,200","0.72","0.72","0.72","0.72","-","0.01","0.73","25","0.74","25","65.65",
="06810P","臺股指元大0A售25","0","0","0","--","--","--","--"," ","0.00","0.71","499","0.72","499","0.00",
="068111","大成鋼元富07購01","6,000","2","28,830","4.87","4.87","4.74","4.74","X","0.00","4.63","25","--","0","46.45",
="068112","宏碁元富07購01","0","0","0","--","--","--","--"," ","0.00","3.09","25","3.19","25","34.60",
="068113","台光電元富07購01","37,000","4","25,080","0.69","0.69","0.67","0.68","-","0.07","0.68","25","0.69","25","178.50",
="068114","富邦金元富07購01","20,000","4","130,550","6.25","6.70","6.25","6.70","+","0.10","6.20","25","6.70","15","65.10",
="068115","玉山金元富07購01","30,000","1","10,800","0.36","0.36","0.36","0.36"," ","0.00","0.36","469","0.37","499","26.95",
="068116","欣興元富07購01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","112.50",
="068117","欣興元富07購02","0","0","0","--","--","--","--"," ","0.00","3.51","25","--","0","112.50",
="068118","欣興元富07購03","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","112.50",
="068119","健鼎元富07購01","107,000","2","87,740","0.82","0.82","0.82","0.82","X","0.00","0.82","25","0.83","25","138.50",
="06811P","臺股指元大0A售26","0","0","0","--","--","--","--"," ","0.00","0.80","499","0.81","499","0.00",
="068120","智易元富07購01","0","0","0","--","--","--","--"," ","0.00","1.90","25","1.96","25","114.00",
="068123","嘉聯益元富07購01","76,000","10","90,610","1.20","1.21","1.18","1.21","-","0.16","1.21","25","1.22","25","35.85",
="068125","潤泰新元富07購01","0","0","0","--","--","--","--"," ","0.00","2.60","25","2.67","25","53.70",
="068126","樺漢元富07購01","70,000","1","27,300","0.39","0.39","0.39","0.39","-","0.04","0.38","25","0.39","25","231.50",
="06812P","臺股指元大0A售27","80,000","5","79,000","0.97","0.99","0.97","0.99","+","0.01","0.97","499","0.98","499","0.00",
="06813P","臺股指元大0A售28","3,000","2","2,670","0.89","0.89","0.89","0.89","+","0.01","0.88","499","0.89","499","0.00",
="06814P","群創群益0B售09","150,000","23","125,790","0.93","0.93","0.79","0.80","-","0.15","0.80","20","1.00","10","0.00",
="06815P","友達兆豐0B售03","273,000","16","116,720","0.46","0.46","0.40","0.42","-","0.08","0.40","10","0.56","50","0.00",
="06816P","玉晶光兆豐0B售02","170,000","2","102,200","0.63","0.63","0.56","0.56","-","0.08","0.58","10","0.59","10","0.00",
="068171","T50反1中信05購02","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","10","0.00",
="06817P","華邦電凱基0A售08","128,000","9","104,280","0.80","0.84","0.79","0.84","+","0.04","0.84","100","0.85","100","0.00",
="06818P","長榮凱基0A售12","1,339,000","35","606,850","0.44","0.48","0.42","0.46","+","0.02","0.46","110","0.48","100","0.00",
="06819P","長榮凱基0B售07","0","0","0","--","--","--","--"," ","0.00","0.61","100","0.70","60","0.00",
="06820P","臺股指凱基0A售11","0","0","0","--","--","--","--"," ","0.00","1.27","499","1.28","499","0.00",
="06821P","國巨群益0A售02","7,000","1","13,370","1.91","1.91","1.91","1.91","-","0.02","1.96","25","2.00","10","0.00",
="068221","聯發科統一05購01","196,000","20","521,740","2.65","2.79","2.54","2.79","+","0.24","2.70","408","2.79","10","1,080.00",
="068225","華通元富07購02","2,000","1","300","0.15","0.15","0.15","0.15","+","0.01","0.15","25","0.16","25","43.75",
="068227","聯發科元富07購07","10,000","1","25,400","2.54","2.54","2.54","2.54"," ","0.00","2.57","25","2.67","25","1,080.00",
="068228","聯發科元富07購08","0","0","0","--","--","--","--"," ","0.00","2.66","25","2.74","25","1,080.00",
="068229","聯發科元富07購09","1,000","1","2,760","2.76","2.76","2.76","2.76","X","0.00","2.69","25","2.77","25","1,080.00",
="06822P","長榮群益0A售06","10,000","2","8,300","0.83","0.83","0.83","0.83","+","0.11","0.73","25","0.83","10","0.00",
="068231","聯詠元富07購04","0","0","0","--","--","--","--"," ","0.00","5.20","25","5.30","25","624.00",
="068233","同欣電元富05購01","0","0","0","--","--","--","--"," ","0.00","0.27","25","0.28","25","196.00",
="06823P","長榮台新0A售02","121,000","14","41,190","0.36","0.36","0.33","0.36"," ","0.00","0.35","10","0.38","100","0.00",
="06824P","群創元富0A售11","931,000","83","673,790","0.77","0.78","0.65","0.72","-","0.12","0.70","499","0.71","200","0.00",
="06825P","立積元富0A售06","209,000","5","451,480","2.12","2.17","2.12","2.17","X","0.00","2.16","25","2.18","25","0.00",
="068260","道瓊銀富邦07購01","0","0","0","--","--","--","--"," ","0.00","0.38","100","0.39","10","26.92",
="06826P","長榮康和0A售03","300,000","6","384,500","1.28","1.29","1.28","1.28","+","0.05","1.27","10","1.28","10","0.00",
="06827P","長榮麥證0A售02","0","0","0","--","--","--","--"," ","0.00","0.31","10","0.32","10","0.00",
="06828P","華邦電元大0A售04","57,000","5","71,010","1.23","1.27","1.23","1.27","+","0.03","1.29","100","1.30","50","0.00",
="06829P","群創元大0A售12","740,000","24","847,820","1.18","1.18","1.11","1.15","-","0.13","1.15","100","1.16","50","0.00",
="06830P","華邦電統一0A售06","174,000","5","110,840","0.63","0.64","0.62","0.64","+","0.03","0.63","10","0.64","10","0.00",
="06831P","友達台新0A售03","562,000","22","643,990","1.25","1.27","1.08","1.17","-","0.18","1.12","10","1.13","10","0.00",
="06832P","友達兆豐0A售04","208,000","7","99,630","0.51","0.51","0.44","0.45","-","0.11","0.44","10","0.45","10","0.00",
="06833P","聯電凱基0A售09","568,000","48","634,140","1.10","1.16","1.06","1.12","+","0.02","1.12","502","1.13","499","0.00",
="06834P","聯電凱基0B售03","34,000","5","41,070","1.19","1.24","1.19","1.24","+","0.05","1.21","499","1.22","499","0.00",
="06835P","臺股指麥證0C售04","0","0","0","--","--","--","--"," ","0.00","2.39","998","2.40","998","0.00",
="068364","鴻海國泰07購01","2,000","1","7,780","3.89","3.89","3.89","3.89","-","0.26","3.83","320","3.93","30","117.00",
="06836P","臺股指麥證0C售05","34,000","6","95,000","2.77","2.86","2.77","2.79","-","0.02","2.78","998","2.79","996","0.00",
="06837P","立積群益0A售03","329,000","10","494,890","1.49","1.51","1.49","1.51","+","0.07","1.46","25","1.48","10","0.00",
="06838P","臺股指群益0A售08","697,000","27","1,582,210","2.26","2.30","2.24","2.24","-","0.01","2.24","499","2.25","499","0.00",
="068391","玉晶光統一07購01","10,000","2","610","0.06","0.07","0.06","0.07"," ","0.00","0.03","10","0.06","20","551.00",
="068398","上証2X元富07購04","0","0","0","--","--","--","--"," ","0.00","0.77","499","0.78","499","65.65",
="06839P","台灣50元大11售01","20,000","1","19,000","0.95","0.95","0.95","0.95","X","0.00","0.95","499","0.96","499","0.00",
="068400","瑞昱元富07購02","0","0","0","--","--","--","--"," ","0.00","1.60","25","1.63","25","538.00",
="068401","瑞昱元富07購03","392,000","6","518,220","1.33","1.36","1.31","1.32","-","0.01","1.31","499","1.33","499","538.00",
="068403","南亞科元富07購01","0","0","0","--","--","--","--"," ","0.00","2.59","499","--","0","94.40",
="068405","玉晶光元富07購01","10,000","1","2,100","0.21","0.21","0.21","0.21","X","0.00","0.20","998","0.21","200","551.00",
="068406","同欣電元富07購01","20,000","1","6,600","0.33","0.33","0.33","0.33"," ","0.00","0.32","25","0.33","25","196.00",
="068407","同欣電元富07購02","372,000","3","78,120","0.21","0.21","0.21","0.21","-","0.02","0.21","33","0.22","25","196.00",
="068409","緯穎元富07購01","0","0","0","--","--","--","--"," ","0.00","0.50","25","0.51","25","861.00",
="06840P","台灣50元大11售02","325,000","6","348,980","1.07","1.10","1.07","1.09","+","0.03","1.09","499","1.10","488","0.00",
="068410","緯穎元富07購02","0","0","0","--","--","--","--"," ","0.00","0.36","499","0.37","499","861.00",
="068411","世紀鋼元富07購01","84,000","9","103,340","1.30","1.30","1.03","1.19","-","0.17","1.27","25","1.28","25","113.50",
="068415","台積電中信07購04","0","0","0","--","--","--","--"," ","0.00","4.15","30","4.25","10","0.00",
="068416","致茂中信07購01","92,000","6","58,560","0.65","0.65","0.63","0.63","-","0.01","0.63","30","0.65","30","0.00",
="06841P","台灣50元大11售06","20,000","1","15,600","0.78","0.78","0.78","0.78","+","0.01","0.78","499","0.79","499","0.00",
="068426","道瓊銀凱基05購01","0","0","0","--","--","--","--"," ","0.00","0.18","100","0.19","10","26.92",
="06842P","景碩元大0A售04","33,000","3","55,250","1.72","1.72","1.59","1.59","-","0.26","1.68","100","1.70","50","0.00",
="06843P","聯電康和0A售02","142,000","11","377,160","2.63","2.83","2.50","2.79","+","0.19","2.67","10","2.69","10","0.00",
="06844P","臺股指富邦0A售05","0","0","0","--","--","--","--"," ","0.00","0.77","100","0.78","10","0.00",
="06845P","臺股指富邦0B售01","0","0","0","--","--","--","--"," ","0.00","0.67","100","0.68","10","0.00",
="06846P","台灣50凱基11售01","81,000","2","66,410","0.81","0.82","0.81","0.82","+","0.01","0.83","100","0.84","30","0.00",
="06847P","長榮凱基0B售08","1,266,000","50","1,326,990","1.03","1.23","0.97","1.11","+","0.01","1.10","100","1.11","95","0.00",
="06848P","立積凱基0B售02","215,000","14","238,690","1.08","1.14","1.08","1.14","+","0.05","1.12","100","1.22","10","0.00",
="06849P","友達元富0A售03","690,000","64","528,380","0.83","0.83","0.69","0.71","-","0.18","0.71","15","0.76","10","0.00",
="06850P","華邦電康和0A售02","44,000","12","81,970","1.78","1.91","1.73","1.91","+","0.12","1.90","10","1.91","10","0.00",
="068511","國巨統一07購01","8,000","3","12,150","1.50","1.53","1.50","1.53","-","0.05","1.50","5","1.54","10","547.00",
="068516","聯發科統一05購02","986,000","21","1,231,600","1.14","1.30","1.10","1.24","+","0.13","1.17","100","1.24","171","1,080.00",
="06851P","長榮康和0A售06","183,000","13","261,940","1.41","1.49","1.36","1.49","+","0.06","1.47","10","1.48","10","0.00",
="068523","台光電元富07購02","110,000","6","44,050","0.40","0.41","0.40","0.40","-","0.05","0.40","25","0.41","25","178.50",
="068524","友達元富07購01","0","0","0","--","--","--","--"," ","0.00","15.00","25","--","0","33.35",
="068525","京元電元富07購01","920,000","33","2,157,970","2.35","2.51","2.17","2.17","+","0.21","2.17","25","2.18","25","49.10",
="068529","貿聯元富07購01","10,000","1","14,200","1.42","1.42","1.42","1.42","-","0.14","1.42","499","1.44","100","264.50",
="06852P","聯詠台新0A售01","37,000","4","30,300","0.78","0.82","0.78","0.82","+","0.01","0.80","10","0.81","10","0.00",
="068532","台郡元富07購02","0","0","0","--","--","--","--"," ","0.00","0.14","499","0.15","499","122.00",
="068533","台郡元富07購03","188,000","6","20,920","0.12","0.12","0.10","0.12","X","0.00","0.10","35","0.11","25","122.00",
="068535","台積電中信05購06","131,000","15","223,060","1.80","1.80","1.66","1.66","-","0.19","1.67","30","1.69","30","0.00",
="06853P","上証2X元大11售01","0","0","0","--","--","--","--"," ","0.00","1.75","100","1.85","10","0.00",
="06854P","滬深2X元大12售01","0","0","0","--","--","--","--"," ","0.00","1.53","499","1.54","400","0.00",
="06855P","長榮元大0A售17","282,000","17","189,310","0.65","0.70","0.65","0.69","-","0.01","0.70","100","0.71","50","0.00",
="06856P","中石化中信0A售02","653,000","16","339,500","0.52","0.54","0.50","0.54","-","0.05","0.54","30","0.59","1","0.00",
="06857P","上証2X群益0A售02","0","0","0","--","--","--","--"," ","0.00","1.56","25","1.57","10","0.00",
="068587","T50反1元富07購05","0","0","0","--","--","--","--"," ","0.00","0.01","50","0.04","20","5.69",
="068588","T50反1元富07購06","0","0","0","--","--","--","--"," ","0.00","0.01","998","--","0","5.69",
="068589","國巨元富07購13","0","0","0","--","--","--","--"," ","0.00","3.87","50","3.97","50","547.00",
="06858P","台積電群益0A售13","0","0","0","--","--","--","--"," ","0.00","0.04","110","--","0","0.00",
="068590","台積電元富07購12","0","0","0","--","--","--","--"," ","0.00","4.99","50","5.10","50","602.00",
="068591","台積電元富07購13","0","0","0","--","--","--","--"," ","0.00","3.70","50","3.80","50","602.00",
="06859P","臺股指凱基11售05","100,000","1","91,000","0.91","0.91","0.91","0.91","+","0.01","0.90","499","0.91","499","0.00",
="06860P","臺股指凱基11售06","38,000","4","40,660","1.07","1.07","1.07","1.07","-","0.01","1.06","499","1.07","495","0.00",
="06861P","大成鋼元富0A售03","255,000","17","220,950","0.85","0.90","0.83","0.90","+","0.06","0.90","25","0.91","25","0.00",
="06862P","友達元富0A售05","45,000","4","33,200","0.80","0.80","0.71","0.73","-","0.12","0.71","499","0.72","499","0.00",
="068630","T50反1凱基04購04","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","493","5.69",
="06863P","台灣50麥證0C售02","150,000","1","223,500","1.49","1.49","1.49","1.49","+","0.03","1.49","998","1.50","499","0.00",
="06864P","上銀元大0A售01","0","0","0","--","--","--","--"," ","0.00","1.30","100","1.31","50","0.00",
="06865P","長榮元大0A售19","440,000","21","437,010","1.01","1.08","0.97","1.06","+","0.01","1.06","99","1.07","50","0.00",
="06866P","長榮元大0B售05","661,000","33","737,860","1.10","1.18","1.08","1.17","-","0.02","1.18","100","1.19","50","0.00",
="068671","台積電統一04購02","10,000","3","30,300","3.03","3.03","3.03","3.03","-","0.08","3.01","10","3.10","10","602.00",
="068676","華擎元富07購01","4,000","1","840","0.21","0.21","0.21","0.21","X","0.00","0.19","25","0.20","25","155.00",
="068677","日月光元富07購01","6,000","2","26,480","4.23","4.45","4.23","4.45","+","0.45","4.41","25","4.51","25","123.00",
="06867P","T50正2富邦0C售02","0","0","0","--","--","--","--"," ","0.00","0.75","10","0.76","10","0.00",
="06868P","中鋼中信0A售04","257,000","16","134,910","0.50","0.54","0.50","0.53","+","0.02","0.53","40","0.54","30","0.00",
="06869P","臺股指凱基0A售12","10,000","1","21,300","2.13","2.13","2.13","2.13","X","0.00","2.11","499","2.12","499","0.00",
="06870P","臺股指凱基0A售13","0","0","0","--","--","--","--"," ","0.00","2.32","499","2.33","499","0.00",
="068714","臺指反元大05購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","10","6.46",
="06871P","臺股指凱基0A售14","10,000","1","24,500","2.45","2.45","2.45","2.45","X","0.00","2.45","499","2.46","499","0.00",
="06872P","臺股指凱基0A售15","0","0","0","--","--","--","--"," ","0.00","1.82","499","1.83","499","0.00",
="06873P","臺股指凱基0A售16","0","0","0","--","--","--","--"," ","0.00","2.01","499","2.02","499","0.00",
="06874P","華夏元富0A售02","61,000","7","87,370","1.40","1.47","1.37","1.44","+","0.05","1.42","25","1.43","25","0.00",
