"110年05月04日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣資訊科技股報酬指數","43,985.95","-","291.84","-0.66","",
"臺灣發達報酬指數","19,696.81","-","547.00","-2.70","",
"臺灣高股息報酬指數","19,464.10","-","320.80","-1.62","",
"臺灣就業99報酬指數","14,303.50","-","409.94","-2.79","",
"臺灣高薪100報酬指數","11,495.94","-","218.76","-1.87","",
"未含金融電子報酬指數","31,332.30","-","1,049.28","-3.24","",
"小型股300報酬指數","10,979.94","-","409.71","-3.60","",
"水泥類報酬指數","350.29","-","7.90","-2.21","",
"食品類報酬指數","2,836.75","-","45.08","-1.56","",
"塑膠類報酬指數","495.18","-","8.58","-1.70","",
"紡織纖維類報酬指數","1,022.55","-","24.51","-2.34","",
"電機機械類報酬指數","374.82","-","14.67","-3.77","",
"電器電纜類報酬指數","121.03","-","8.89","-6.84","",
"化學生技醫療類報酬指數","166.39","-","7.85","-4.51","",
"化學類報酬指數","198.34","-","10.25","-4.91","",
"生技醫療類報酬指數","92.47","-","3.89","-4.04","",
"玻璃陶瓷類報酬指數","88.50","-","9.15","-9.37","",
"造紙類報酬指數","601.61","-","37.04","-5.80","",
"鋼鐵類報酬指數","261.15","-","18.61","-6.65","",
"橡膠類報酬指數","567.82","-","11.25","-1.94","",
"汽車類報酬指數","505.67","-","9.32","-1.81","",
"電子工業類報酬指數","1,452.15","-","14.86","-1.01","",
"半導體類報酬指數","687.87","-","0.33","-0.05","",
"電腦及週邊設備類報酬指數","280.34","-","3.73","-1.31","",
"光電類報酬指數","66.89","-","3.30","-4.70","",
"通信網路類報酬指數","253.40","-","3.72","-1.45","",
"電子零組件類報酬指數","294.18","-","9.97","-3.28","",
"電子通路類報酬指數","344.03","-","6.79","-1.94","",
"資訊服務類報酬指數","275.40","-","4.00","-1.43","",
"其他電子類報酬指數","151.08","-","5.17","-3.31","",
"建材營造類報酬指數","666.99","-","7.53","-1.12","",
"航運類報酬指數","235.89","-","21.86","-8.48","",
"觀光類報酬指數","137.55","-","3.13","-2.22","",
"金融保險類報酬指數","2,344.49","-","39.06","-1.64","",
"貿易百貨類報酬指數","420.29","-","6.47","-1.52","",
"油電燃氣類報酬指數","197.06","-","1.92","-0.96","",
"其他類報酬指數","561.29","-","10.86","-1.90","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,773.26","-","239.62","-4.78","",
"臺灣中小型公司治理報酬指數","9,192.11","-","191.37","-2.04","",
"臺灣IPO報酬指數","7,904.83","-","331.41","-4.02","",
"智慧中立報酬指數","4,671.51","+","5.19","0.11","",
"加權指數掩護性臺指買權價外5%報酬指數","7,016.54","-","115.95","-1.63","",
"臺灣5G報酬指數","9,507.73","-","125.73","-1.31","",
"臺灣企業社會責任中小型報酬指數","7,756.33","-","319.80","-3.96","",
"特選臺灣電動車代表報酬指數","7,346.93","-","358.60","-4.65","",
"臺灣5G+通訊報酬指數","6,800.40","-","77.25","-1.12","",
"臺灣全市場報酬指數","5,780.43","-","109.65","-1.86","",
"臺灣全市場半導體報酬指數","6,116.56","-","63.88","-1.03","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","11,181.19","-","220.97","-1.94","",
"漲升股利100報酬指數","10,045.16","-","177.67","-1.74","",
"藍籌30報酬指數","10,183.75","-","105.82","-1.03","",
"工業菁英30報酬指數","11,437.04","-","117.48","-1.02","",
"電子菁英30報酬指數","10,559.70","-","157.85","-1.47","",
"低波動股利精選30報酬指數","7,916.49","-","111.64","-1.39","",
"低貝塔100報酬指數","8,783.80","-","145.34","-1.63","",
"中小型精選50報酬指數","8,927.84","-","176.14","-1.93","",
"中小型A級動能50報酬指數","17,206.15","-","824.16","-4.57","",
"特選高息低波報酬指數","8,884.46","-","160.61","-1.78","",
"臺灣永續報酬指數","10,216.11","-","126.23","-1.22","",
"特選內需高收益報酬指數","7,090.43","-","111.72","-1.55","",
"價值投資報酬指數","9,489.14","-","268.07","-2.75","",
"存股雙十等權重報酬指數","8,571.42","-","245.50","-2.78","",
"特選大蘋果報酬指數","8,812.15","-","168.58","-1.88","",
"中小型300報酬指數","9,249.22","-","324.50","-3.39","",
"特股高息20報酬指數","6,368.30","-","65.28","-1.01","",
"臺灣500報酬指數","9,469.79","-","177.74","-1.84","",
"臺灣勞工權益報酬指數","8,244.18","-","86.53","-1.04","",
"微波高息精選20報酬指數","6,520.47","-","111.66","-1.68","",
"特選世代行動通訊報酬指數","6,550.69","-","175.87","-2.61","",
"智慧投資多因子30報酬指數","6,559.12","-","77.66","-1.17","",
"特選大蘋果報酬正向兩倍指數","16,951.83","-","661.24","-3.75","",
"特選大蘋果報酬反向一倍指數","6,861.96","+","126.43","1.88","",
"特選價值成長報酬指數","7,641.85","-","447.72","-5.53","",
"臺灣上櫃企業社會責任報酬指數","6,585.26","-","214.11","-3.15","",
"特選台股領航報酬指數","8,116.05","-","153.19","-1.85","",
"特選Smart多因子報酬指數","6,632.59","-","124.25","-1.84","",
"110年05月04日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","653,094,953,393","13,045,705,155","4,876,900",
"2.台灣存託憑證","1,200,563,660","104,128,794","27,524",
"3.受益憑證","0","0","0",
"4.ETF","13,583,550,115","992,627,801","171,082",
"5.受益證券","22,585,181","1,396,038","226",
"6.變更交易股票","95,107,204","14,723,383","3,617",
"7.認購(售)權證","4,108,584,680","3,486,007,000","157,903",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","201,955,370","31,397,000","6,152",
"證券合計(1+6)","653,190,060,597","13,060,428,538","4,880,517",
"總計(1~13)","672,307,299,603","17,675,985,171","5,243,404",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","2,262(15)","76(10)",
"下跌(跌停)","9,287(419)","859(43)",
"持平","320","14",
"未成交","9,808","0",
"無比價","1,950","1",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。<br>公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"110年05月04日每日收盤行情(全部)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","13,831,267","16,369","1,893,528,298","138.25","138.35","135.00","137.05","-","1.20","137.00","31","137.05","1","0.00",
="0051","元大中型100","340,113","200","18,090,824","55.00","55.50","51.90","52.95","-","2.05","52.95","32","53.10","3","0.00",
="0052","富邦科技","1,275,695","1,249","158,521,783","126.00","126.40","122.45","125.00","-","1.00","124.95","2","125.00","4","0.00",
="0053","元大電子","31,513","34","2,076,959","66.55","66.55","65.60","66.20","-","1.05","66.20","1","66.55","1","0.00",
="0054","元大台商50","22,005","10","685,540","31.80","31.80","31.00","31.03","-","0.97","30.82","53","31.32","14","0.00",
="0055","元大MSCI金融","1,013,719","191","20,915,189","21.05","21.10","20.41","20.60","-","0.46","20.59","1","20.60","2","0.00",
="0056","元大高股息","43,613,672","20,368","1,537,291,115","35.91","35.99","34.66","35.30","-","0.61","35.30","277","35.31","9","0.00",
="0057","富邦摩台","155,099","26","14,514,297","93.65","94.10","91.85","92.75","-","1.30","92.65","11","92.80","1","0.00",
="0061","元大寶滬深","165,000","77","3,832,360","23.37","23.37","23.18","23.25","-","0.08","23.21","60","23.25","206","0.00",
="006203","元大MSCI台灣","6,220","8","402,464","65.05","65.05","64.30","64.30","-","1.00","64.65","35","64.90","35","0.00",
="006204","永豐臺灣加權","21,638","6","1,849,503","86.55","86.55","85.45","85.45","-","2.60","85.65","10","85.95","10","0.00",
="006205","富邦上証","1,224,074","304","45,708,306","37.35","37.47","37.25","37.33","-","0.02","37.33","83","37.39","2","0.00",
="006206","元大上證50","159,730","105","6,014,848","37.71","37.74","37.50","37.65","+","0.01","37.60","1","37.65","2","0.00",
="006207","FH滬深","32,700","10","991,555","30.23","30.42","30.23","30.30","+","0.07","30.31","1","30.35","7","0.00",
="006208","富邦台50","3,019,679","5,403","237,455,789","79.35","79.40","77.65","78.80","-","0.55","78.75","1","78.80","41","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","8.69","5","8.88","2","0.00",
="00631L","元大台灣50正2","5,788,559","2,548","705,618,483","126.30","126.55","117.75","121.55","-","3.95","121.55","90","121.75","100","0.00",
="00632R","元大台灣50反1","357,800,188","21,385","2,105,524,632","5.78","5.98","5.77","5.88","+","0.09","5.88","10,275","5.89","8,924","0.00",
="00633L","富邦上証正2","3,025,002","567","197,325,830","65.40","65.65","65.00","65.25","+","0.25","65.25","453","65.30","3","0.00",
="00634R","富邦上証反1","596,000","48","2,356,580","3.95","3.96","3.94","3.96"," ","0.00","3.95","3","3.96","526","0.00",
="00635U","期元大S&P黃金","1,072,150","350","25,781,590","24.08","24.08","23.98","23.98","+","0.14","23.97","2","23.99","78","0.00",
="00636","國泰中國A50","1,668,141","527","44,840,141","26.90","26.94","26.79","26.92","+","0.10","26.90","94","26.92","2","0.00",
="00636K","國泰中國A50+U","200","2","1,918","9.59","9.59","9.59","9.59","-","0.01","9.55","12","9.63","12","0.00",
="00637L","元大滬深300正2","22,093,174","2,476","570,511,148","25.90","25.98","25.71","25.81","+","0.11","25.81","422","25.82","13","0.00",
="00638R","元大滬深300反1","2,498,000","51","19,860,650","7.95","7.96","7.92","7.94","-","0.01","7.94","22","7.95","599","0.00",
="00639","富邦深100","745,644","220","12,473,585","16.71","16.78","16.70","16.74","+","0.04","16.74","1","16.75","24","0.00",
="00640L","富邦日本正2","351,000","63","9,736,820","27.76","27.89","27.52","27.76","+","0.49","27.76","10","27.83","1","0.00",
="00641R","富邦日本反1","46,000","27","508,150","11.06","11.06","11.00","11.06","+","0.01","11.04","3","11.06","12","0.00",
="00642U","期元大S&P石油","35,259,034","4,652","386,525,076","10.98","10.99","10.91","10.92","+","0.16","10.91","1,435","10.92","185","0.00",
="00643","群益深証中小","554,171","177","9,700,522","17.55","17.60","17.45","17.50"," ","0.00","17.49","75","17.50","7","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","4.14","2","4.21","1","0.00",
="00645","富邦日本","90,117","42","2,205,118","24.50","24.69","24.33","24.66","+","0.09","24.33","1","24.69","2","0.00",
="00646","元大S&P500","484,734","312","17,347,800","35.88","35.88","35.72","35.75","-","0.14","35.74","1","35.75","24","0.00",
="00647L","元大S&P500正2","90,000","23","5,564,450","62.00","62.00","61.75","61.80","-","0.40","61.80","162","61.90","1","0.00",
="00648R","元大S&P500反1","1,195,100","95","8,855,610","7.40","7.42","7.40","7.42","+","0.02","7.41","277","7.42","1,413","0.00",
="00650L","FH香港正2","1,022,799","90","30,103,789","29.30","29.49","29.24","29.48","+","0.33","29.48","63","29.51","1","0.00",
="00651R","FH香港反1","231,100","23","1,613,468","6.99","7.01","6.97","6.97","-","0.07","6.97","18","7.00","172","0.00",
="00652","富邦印度","502,909","204","12,327,283","24.31","24.67","24.31","24.62","+","0.34","24.62","6","24.63","3","0.00",
="00653L","富邦印度正2","2,706,244","530","91,376,433","33.72","34.06","33.51","33.80","+","0.45","33.80","21","33.85","2","0.00",
="00654R","富邦印度反1","4,712,000","827","47,070,180","10.18","10.18","9.90","9.95","-","0.60","9.92","10","9.95","18","0.00",
="00655L","國泰中國A50正2","2,464,000","330","121,045,580","49.29","49.45","48.98","49.26","+","0.41","49.25","20","49.26","118","0.00",
="00656R","國泰中國A50反1","64,000","7","464,890","7.29","7.29","7.26","7.28","-","0.01","7.26","349","7.28","301","0.00",
="00657","國泰日經225","102,000","4","3,633,120","35.57","35.62","35.55","35.62","+","0.07","35.58","30","35.66","31","0.00",
="00657K","國泰日經225+U","200","2","2,546","12.73","12.73","12.73","12.73","+","0.03","12.71","12","12.78","12","0.00",
="00660","元大歐洲50","530,000","293","14,998,630","28.39","28.39","28.23","28.27","-","0.07","28.22","27","28.33","20","0.00",
="00661","元大日經225","72,000","6","2,584,420","35.97","35.97","35.81","35.81","-","0.14","35.79","1","35.90","15","0.00",
="00662","富邦NASDAQ","351,993","209","17,375,835","49.55","49.55","49.31","49.41","-","0.44","49.40","3","49.41","21","0.00",
="00663L","國泰臺灣加權正2","82,000","45","8,949,750","111.25","112.00","105.75","108.55","-","4.85","109.00","214","109.25","40","0.00",
="00664R","國泰臺灣加權反1","23,290,507","1,402","155,522,207","6.56","6.78","6.54","6.68","+","0.10","6.67","2,592","6.68","238","0.00",
="00665L","富邦恒生國企正2","427,000","45","10,296,080","24.20","24.20","24.00","24.20","+","0.20","24.19","25","24.20","2","0.00",
="00666R","富邦恒生國企反1","70,000","3","781,300","11.17","11.17","11.14","11.14","-","0.06","11.07","31","11.16","30","0.00",
="00668","國泰美國道瓊","28,169","19","965,729","34.30","34.34","34.25","34.29","-","0.06","34.32","10","34.35","3","0.00",
="00668K","國泰美國道瓊+U","200","2","2,456","12.28","12.28","12.28","12.28","+","0.03","12.24","12","12.32","22","0.00",
="00669R","國泰美國道瓊反1","4,304,000","275","35,316,850","8.19","8.21","8.19","8.21","-","0.01","8.20","786","8.21","2,278","0.00",
="00670L","富邦NASDAQ正2","604,045","146","55,143,410","91.45","91.55","91.15","91.45","-","1.50","91.45","52","91.50","83","0.00",
="00671R","富邦NASDAQ反1","19,024,000","933","112,976,020","5.92","5.95","5.91","5.94","+","0.06","5.93","1,193","5.94","131","0.00",
="00673R","期元大S&P原油反1","812,000","163","14,324,260","17.61","17.69","17.60","17.68","-","0.28","17.67","57","17.68","73","0.00",
="00674R","期元大S&P黃金反1","72,000","21","964,810","13.40","13.41","13.38","13.41","-","0.10","13.42","120","13.44","15","0.00",
="00675L","富邦臺灣加權正2","1,512,113","658","70,976,050","48.84","48.86","45.43","46.83","-","1.68","46.83","92","46.87","9","0.00",
="00676R","富邦臺灣加權反1","34,321,000","1,222","125,102,970","3.58","3.70","3.57","3.64","+","0.06","3.64","627","3.65","1,939","0.00",
="00677U","期富邦VIX","129,596,556","4,093","217,609,445","1.67","1.69","1.66","1.68","-","0.03","1.67","86,346","1.68","676","0.00",
="00678","群益NBI生技","400,352","49","11,132,732","28.00","28.00","27.75","27.82","-","0.24","27.78","50","27.83","3","0.00",
="00680L","元大美債20正2","52,000","14","1,160,770","22.42","22.42","22.30","22.30","+","0.07","22.30","61","22.35","34","0.00",
="00681R","元大美債20反1","130,000","12","1,856,810","14.30","14.30","14.27","14.29","-","0.06","14.28","105","14.32","25","0.00",
="00682U","期元大美元指數","128,474","57","2,326,272","18.15","18.15","18.08","18.09","-","0.07","18.09","26","18.10","3","0.00",
="00683L","期元大美元指正2","991,000","276","16,657,460","16.78","16.84","16.77","16.84","-","0.01","16.83","32","16.84","28","0.00",
="00684R","期元大美元指反1","15,000","1","287,850","19.19","19.19","19.19","19.19","+","0.05","19.15","20","19.21","75","0.00",
="00685L","群益臺灣加權正2","12,000","8","490,460","41.87","41.87","40.58","40.99","-","1.71","40.99","2","41.19","16","0.00",
="00686R","群益臺灣加權反1","652,000","84","2,586,740","3.89","4.02","3.88","3.97","+","0.06","3.96","5","3.97","179","0.00",
="00688L","國泰20年美債正2","51,000","3","1,138,880","22.38","22.38","22.33","22.33","+","0.11","22.30","100","22.33","100","0.00",
="00689R","國泰20年美債反1","973,000","29","14,620,030","15.01","15.04","14.99","15.04","-","0.02","15.04","2","15.05","429","0.00",
="00690","兆豐藍籌30","304,741","59","9,986,348","32.95","33.10","32.46","32.77","-","0.36","32.75","1","32.80","3","0.00",
="00692","富邦公司治理","4,231,035","2,874","147,412,732","35.21","35.30","34.38","34.82","-","0.39","34.81","76","34.82","21","0.00",
="00693U","期街口S&P黃豆","1,127,124","321","26,120,940","23.27","23.28","23.12","23.27","-","0.27","23.26","1","23.27","250","0.00",
="00700","富邦恒生國企","160,000","10","3,039,740","19.10","19.10","18.98","19.00"," ","0.00","19.01","1","19.03","10","0.00",
="00701","國泰股利精選30","4,725,273","1,557","112,501,512","24.14","24.21","23.53","23.75","-","0.35","23.74","4","23.75","27","0.00",
="00702","國泰標普低波高息","213,079","44","4,361,862","20.48","20.48","20.46","20.48","+","0.03","20.48","5","20.49","22","0.00",
="00703","台新MSCI中國","60,140","13","1,495,063","24.89","24.89","24.83","24.88","+","0.12","24.88","20","24.90","2","0.00",
="00706L","期元大S&P日圓正2","20,000","9","324,540","16.28","16.28","16.21","16.22","+","0.08","16.19","32","16.22","60","0.00",
="00707R","期元大S&P日圓反1","0","0","0","--","--","--","--"," ","0.00","19.68","31","19.72","51","0.00",
="00708L","期元大S&P黃金正2","2,858,142","626","75,494,042","26.46","26.48","26.28","26.28","+","0.34","26.27","10","26.28","98","0.00",
="00709","富邦歐洲","108,093","9","2,495,015","23.11","23.14","23.08","23.08","+","0.03","23.05","51","23.09","9","0.00",
="00710B","FH彭博高收益債","387,880","153","7,147,134","18.47","18.47","18.40","18.43","-","0.01","18.42","2","18.43","22","0.00",
="00711B","FH彭博新興債","111,147","14","2,211,801","19.89","19.91","19.88","19.91"," ","0.00","19.88","5","19.91","66","0.00",
="00712","FH富時不動產","3,018,773","851","43,380,239","14.38","14.43","14.34","14.36","-","0.02","14.36","57","14.37","2","0.00",
="00713","元大台灣高息低波","314,146","314","13,388,382","43.30","43.76","41.55","42.50","-","0.77","42.50","2","42.59","35","0.00",
="00714","群益道瓊美國地產","218,213","17","4,600,128","21.14","21.14","21.07","21.09","-","0.16","21.07","49","21.09","3","0.00",
="00715L","期街口布蘭特正2","80,721,613","5,163","587,025,979","7.30","7.31","7.20","7.22","+","0.15","7.21","207","7.22","319","0.00",
="00717","富邦美國特別股","737,740","206","12,368,091","16.79","16.79","16.75","16.78","-","0.02","16.77","10","16.78","66","0.00",
="00728","第一金工業30","1,665,055","872","47,548,158","29.05","29.09","28.01","28.67","-","0.43","28.66","8","28.67","18","0.00",
="00730","富邦臺灣優質高息","822,213","594","17,367,947","21.55","21.56","20.72","21.25","-","0.30","21.24","5","21.26","26","0.00",
="00731","FH富時高息低波","286,938","35","16,319,881","57.65","57.65","56.45","56.85","-","0.80","56.75","23","57.00","20","0.00",
="00732","國泰RMB短期報酬","100,000","2","3,943,000","39.43","39.43","39.43","39.43","-","0.07","39.29","9","39.40","1","0.00",
="00733","富邦臺灣中小","1,298,374","736","53,794,343","43.40","43.45","40.07","41.34","-","2.11","41.34","18","41.47","25","0.00",
="00735","國泰臺韓科技","100,306","31","3,397,716","33.99","34.13","33.46","33.96","-","0.27","33.96","9","34.05","25","0.00",
="00736","國泰新興市場","135,000","11","3,152,980","23.31","23.51","23.31","23.36","-","0.18","23.36","15","23.40","34","0.00",
="00737","國泰AI+Robo","143,833","130","4,586,456","32.00","32.00","31.84","31.88","-","0.49","31.87","2","31.88","6","0.00",
="00738U","期元大道瓊白銀","3,553,237","1,092","98,687,335","27.84","27.85","27.70","27.70","+","0.86","27.69","32","27.70","3","0.00",
="00739","元大MSCI A股","110,198","26","3,030,030","27.60","27.60","27.43","27.45","-","0.06","27.45","49","27.50","1","0.00",
="00742","新光內需收益","97,558","32","2,186,811","22.65","22.65","22.24","22.29","-","0.51","22.29","5","22.35","8","0.00",
="00743","國泰中國A150","108,478","9","3,129,422","28.69","28.85","28.67","28.85","-","0.04","28.80","4","28.91","27","0.00",
="00752","中信中國50","1,153,363","678","34,029,510","29.54","29.70","29.44","29.50","-","0.02","29.49","4","29.52","8","0.00",
="00753L","中信中國50正2","505,027","152","18,791,846","37.48","37.48","37.00","37.29","+","0.11","37.29","19","37.30","7","0.00",
="00757","統一FANG+","1,435,239","1,131","66,624,963","46.98","46.98","46.10","46.39","-","1.05","46.38","34","46.39","52","0.00",
="00762","元大全球AI","266,556","200","9,960,979","37.47","37.47","37.25","37.36","-","1.00","37.36","23","37.37","1","0.00",
="00763U","期街口道瓊銅","616,100","214","18,072,840","29.32","29.40","29.28","29.34","+","0.38","29.32","15","29.34","927","0.00",
="00770","國泰北美科技","77,259","22","2,692,603","34.87","34.87","34.79","34.83","-","0.58","34.85","2","34.88","31","0.00",
="00771","元大US高息特別股","57,656","27","1,105,325","19.20","19.20","19.16","19.17","-","0.03","19.16","3","19.19","1","0.00",
="00774B","新光中國政金綠債","2,000","2","77,220","38.61","38.61","38.61","38.61","-","0.06","38.42","10","38.80","1","0.00",
="00774C","新光中政金綠債+R","0","0","0","--","--","--","--"," ","0.00","8.89","5","9.08","2","0.00",
="00775B","新光投等債15+","2,000","2","81,880","40.94","40.94","40.94","40.94","-","0.02","40.94","100","41.09","1","0.00",
="00783","富邦中証500","471,000","17","10,210,530","21.69","21.69","21.63","21.65"," ","0.00","21.64","20","21.65","2","0.00",
="008201","BP上證50","0","0","0","--","--","--","--"," ","0.00","103.10","1","123.25","2","0.00",
="00830","國泰費城半導體","3,083,616","1,597","83,644,785","27.25","27.25","27.06","27.16","-","0.42","27.16","3","27.17","57","0.00",
="00850","元大臺灣ESG永續","5,357,414","3,061","182,115,834","34.42","34.50","33.46","33.96","-","0.49","33.96","18","33.99","8","0.00",
="00851","台新全球AI","217,101","25","6,484,324","30.00","30.00","29.82","29.85","-","0.56","29.85","4","29.87","1","0.00",
="00852L","國泰美國道瓊正2","652,001","91","13,196,580","20.31","20.31","20.20","20.24","+","0.09","20.24","289","20.25","1","0.00",
="00861","元大全球未來通訊","2,318,602","897","65,865,936","28.40","28.46","28.33","28.44","-","0.22","28.43","33","28.44","21","0.00",
="00865B","國泰US短期公債","116,000","5","4,220,700","36.26","36.40","36.26","36.30","-","0.10","36.30","70","36.46","1","0.00",
