"110年04月22日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣5G+通訊指數","6,761.66","-","24.90","-0.37","",
"臺灣全市場指數","5,827.89","-","49.38","-0.84","",
"臺灣全市場半導體指數","6,002.41","-","64.37","-1.06","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","24,982.73","+","13.63","0.05","",
"金融類日報酬反向一倍指數","5,477.35","-","1.50","-0.03","",
"漲升股利150指數","9,265.55","-","49.00","-0.53","",
"漲升股利100指數","8,316.03","-","38.85","-0.46","",
"藍籌30指數","8,597.64","-","20.12","-0.23","",
"工業菁英30指數","9,609.29","-","13.85","-0.14","",
"電子菁英30指數","9,143.33","-","45.25","-0.49","",
"低波動股利精選30指數","6,703.11","-","5.55","-0.08","",
"低貝塔100指數","7,544.57","+","6.14","0.08","",
"中小型精選50指數","7,362.71","-","117.33","-1.57","",
"中小型A級動能50指數","15,643.25","-","195.84","-1.24","",
"特選高息低波指數","7,348.97","-","75.08","-1.01","",
"臺灣永續指數","8,703.92","-","34.86","-0.40","",
"特選內需高收益指數","6,266.73","-","25.44","-0.40","",
"價值投資指數","8,222.60","-","39.35","-0.48","",
"中小型300指數","8,735.68","-","115.77","-1.31","",
"臺灣勞工權益指數","7,572.48","-","22.11","-0.29","",
"智慧投資多因子30指數","6,324.00","-","58.60","-0.92","",
"臺股期貨指數","8,141.06","-","13.80","-0.17","",
"臺灣上櫃企業社會責任指數","6,453.66","-","135.75","-2.06","",
"特選Smart多因子指數","6,555.28","-","46.97","-0.71","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","25,345.53","-","204.03","-0.80","",
"發行量加權股價報酬指數","33,064.53","-","200.85","-0.60","",
"臺灣公司治理100報酬指數","12,726.95","-","23.98","-0.19","",
"臺灣50報酬指數","26,842.12","-","64.12","-0.24","",
"臺灣50權重上限30%報酬指數","25,440.93","-","68.11","-0.27","",
"臺灣中型100報酬指數","23,503.94","-","316.75","-1.33","",
"臺灣資訊科技股報酬指數","44,057.40","-","260.54","-0.59","",
"臺灣發達報酬指數","20,088.88","-","26.94","-0.13","",
"臺灣高股息報酬指數","19,498.90","-","165.21","-0.84","",
"臺灣就業99報酬指數","14,531.54","-","119.25","-0.81","",
"臺灣高薪100報酬指數","11,626.79","-","44.38","-0.38","",
"未含金融電子報酬指數","31,959.56","-","125.59","-0.39","",
"小型股300報酬指數","11,311.94","-","172.71","-1.50","",
"水泥類報酬指數","377.81","-","6.52","-1.70","",
"食品類報酬指數","2,876.84","+","16.78","0.59","",
"塑膠類報酬指數","509.96","-","0.89","-0.17","",
"紡織纖維類報酬指數","1,034.69","+","22.46","2.22","",
"電機機械類報酬指數","377.71","-","5.93","-1.55","",
"電器電纜類報酬指數","112.43","+","2.26","2.05","",
"化學生技醫療類報酬指數","169.61","-","3.43","-1.98","",
"化學類報酬指數","200.80","-","4.13","-2.02","",
"生技醫療類報酬指數","95.00","-","1.88","-1.94","",
"玻璃陶瓷類報酬指數","81.21","-","1.07","-1.30","",
"造紙類報酬指數","652.78","-","10.71","-1.61","",
"鋼鐵類報酬指數","275.56","+","2.08","0.76","",
"橡膠類報酬指數","603.43","-","16.36","-2.64","",
"汽車類報酬指數","519.06","-","5.84","-1.11","",
"電子工業類報酬指數","1,462.60","-","11.73","-0.80","",
"半導體類報酬指數","684.01","-","2.43","-0.35","",
"電腦及週邊設備類報酬指數","281.55","-","3.47","-1.22","",
"光電類報酬指數","69.34","-","1.40","-1.98","",
"通信網路類報酬指數","258.16","-","1.19","-0.46","",
"電子零組件類報酬指數","302.98","-","6.65","-2.15","",
"電子通路類報酬指數","349.93","-","2.29","-0.65","",
"資訊服務類報酬指數","282.69","-","3.34","-1.17","",
"其他電子類報酬指數","161.41","-","3.26","-1.98","",
"建材營造類報酬指數","682.98","-","1.20","-0.18","",
"航運類報酬指數","225.67","-","5.12","-2.22","",
"觀光類報酬指數","145.19","-","3.20","-2.16","",
"金融保險類報酬指數","2,336.46","+","0.64","0.03","",
"貿易百貨類報酬指數","429.22","+","0.70","0.16","",
"油電燃氣類報酬指數","197.12","+","3.58","1.85","",
"其他類報酬指數","580.24","-","3.08","-0.53","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,928.68","-","148.53","-2.93","",
"臺灣中小型公司治理報酬指數","9,309.73","-","31.97","-0.34","",
"臺灣IPO報酬指數","8,276.84","-","248.92","-2.92","",
"智慧中立報酬指數","4,685.73","-","37.74","-0.80","",
"加權指數掩護性臺指買權價外5%報酬指數","7,079.04","-","42.04","-0.59","",
"臺灣5G報酬指數","9,381.83","-","43.51","-0.46","",
"臺灣企業社會責任中小型報酬指數","7,750.27","-","115.83","-1.47","",
"特選臺灣電動車代表報酬指數","7,752.09","-","194.39","-2.45","",
"臺灣5G+通訊報酬指數","6,798.88","-","25.03","-0.37","",
"臺灣全市場報酬指數","5,838.97","-","48.87","-0.83","",
"臺灣全市場半導體報酬指數","6,013.67","-","64.49","-1.06","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","11,392.12","-","59.71","-0.52","",
"漲升股利100報酬指數","10,264.51","-","47.96","-0.47","",
"藍籌30報酬指數","10,138.44","-","23.73","-0.23","",
"工業菁英30報酬指數","11,306.71","-","13.74","-0.12","",
"電子菁英30報酬指數","10,657.04","-","52.74","-0.49","",
"低波動股利精選30報酬指數","7,999.16","-","5.19","-0.06","",
"低貝塔100報酬指數","8,974.79","+","7.32","0.08","",
"中小型精選50報酬指數","9,036.05","-","129.46","-1.41","",
"中小型A級動能50報酬指數","17,398.58","-","217.81","-1.24","",
"特選高息低波報酬指數","9,019.36","-","92.15","-1.01","",
"臺灣永續報酬指數","10,254.16","-","41.08","-0.40","",
"特選內需高收益報酬指數","7,297.57","-","26.02","-0.36","",
"價值投資報酬指數","9,769.30","-","46.75","-0.48","",
"存股雙十等權重報酬指數","8,613.41","-","102.11","-1.17","",
"特選大蘋果報酬指數","9,007.71","-","121.40","-1.33","",
"中小型300報酬指數","9,435.87","-","122.14","-1.28","",
"特股高息20報酬指數","6,444.90","-","10.24","-0.16","",
"臺灣500報酬指數","9,557.37","-","57.52","-0.60","",
"臺灣勞工權益報酬指數","8,292.09","-","23.86","-0.29","",
"微波高息精選20報酬指數","6,533.22","-","15.52","-0.24","",
"特選世代行動通訊報酬指數","6,712.68","-","61.71","-0.91","",
"智慧投資多因子30報酬指數","6,626.13","-","61.39","-0.92","",
"特選大蘋果報酬正向兩倍指數","17,734.74","-","484.57","-2.66","",
"特選大蘋果報酬反向一倍指數","6,721.24","+","88.21","1.33","",
"特選價值成長報酬指數","7,638.75","-","123.38","-1.59","",
"臺灣上櫃企業社會責任報酬指數","6,711.36","-","141.17","-2.06","",
"特選台股領航報酬指數","7,944.12","-","49.53","-0.62","",
"特選Smart多因子報酬指數","6,616.05","-","47.40","-0.71","",
"110年04月22日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","635,813,860,094","15,099,040,038","5,380,071",
"2.台灣存託憑證","209,530,138","28,889,150","7,493",
"3.受益憑證","0","0","0",
"4.ETF","10,216,413,552","840,016,151","133,386",
"5.受益證券","22,847,521","1,370,276","468",
"6.變更交易股票","151,668,037","27,177,777","6,243",
"7.認購(售)權證","5,708,023,180","3,585,120,000","179,213",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","266,012,170","39,921,000","6,754",
"證券合計(1+6)","635,965,528,131","15,126,217,815","5,386,314",
"總計(1~13)","652,388,354,692","19,621,534,392","5,713,628",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","3,932(92)","203(13)",
"下跌(跌停)","7,667(42)","703(8)",
"持平","561","37",
"未成交","9,450","0",
"無比價","1,863","6",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。<br>公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"110年04月22日每日收盤行情(全部)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","4,152,152","5,322","574,280,227","138.55","139.05","137.70","137.90","-","0.10","137.85","5","137.90","4","0.00",
="0051","元大中型100","254,945","172","13,988,297","54.50","55.50","53.50","53.90","-","0.50","53.80","1","53.90","31","0.00",
="0052","富邦科技","1,202,838","698","151,631,956","126.55","126.95","125.40","125.50","-","0.35","125.50","5","125.65","3","0.00",
="0053","元大電子","15,815","27","1,062,719","67.70","67.80","66.80","66.80","-","0.70","66.60","1","66.80","3","0.00",
="0054","元大台商50","14,075","8","454,564","32.52","32.52","31.96","31.96","X","0.00","31.89","52","32.12","17","0.00",
="0055","元大MSCI金融","179,919","125","3,718,952","20.71","20.81","20.56","20.56","-","0.13","20.55","35","20.56","6","0.00",
="0056","元大高股息","11,787,539","8,653","419,786,536","35.60","35.85","35.25","35.40","-","0.13","35.40","61","35.41","11","0.00",
="0057","富邦摩台","42,153","13","3,966,236","94.40","94.40","93.85","93.85","-","0.35","93.10","20","93.40","5","0.00",
="0061","元大寶滬深","173,220","87","4,079,117","23.64","23.66","23.47","23.51","-","0.09","23.50","7","23.51","2","0.00",
="006203","元大MSCI台灣","8,150","7","533,877","65.70","65.70","65.20","65.20","-","0.30","65.00","35","65.25","35","0.00",
="006204","永豐臺灣加權","3,022","4","264,425","87.60","87.60","87.30","87.60","+","0.95","86.10","10","86.40","10","0.00",
="006205","富邦上証","1,017,763","254","38,647,812","38.19","38.19","37.82","37.93","-","0.15","37.93","49","37.94","2","0.00",
="006206","元大上證50","521,010","103","19,869,160","38.48","38.48","38.05","38.09","-","0.22","38.09","44","38.12","5","0.00",
="006207","FH滬深","133,021","18","4,055,409","30.44","30.56","30.44","30.47","-","0.13","30.47","52","30.56","28","0.00",
="006208","富邦台50","1,273,014","1,965","100,960,990","79.50","79.95","79.00","79.05","-","0.25","79.05","5","79.10","56","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","8.69","5","8.88","2","0.00",
="00631L","元大台灣50正2","3,497,949","1,138","440,119,351","126.05","127.35","123.20","123.65","-","0.85","123.60","209","123.65","3","0.00",
="00632R","元大台灣50反1","182,342,329","11,316","1,060,076,119","5.79","5.87","5.76","5.85","+","0.03","5.85","2,833","5.86","11,527","0.00",
="00633L","富邦上証正2","7,060,000","1,747","467,147,050","67.15","67.20","65.40","66.00","-","0.70","66.00","140","66.05","9","0.00",
="00634R","富邦上証反1","939,000","51","3,685,330","3.90","3.96","3.90","3.93","+","0.01","3.93","190","3.94","100","0.00",
="00635U","期元大S&P黃金","1,147,116","471","27,654,651","24.09","24.15","24.05","24.09","+","0.12","24.09","137","24.10","72","0.00",
="00636","國泰中國A50","2,157,064","389","58,506,907","27.16","27.30","26.96","27.05","-","0.13","27.04","63","27.05","44","0.00",
="00636K","國泰中國A50+U","200","2","1,920","9.60","9.60","9.60","9.60","-","0.08","9.58","12","9.65","12","0.00",
="00637L","元大滬深300正2","66,589,296","8,844","1,737,446,856","26.46","26.54","25.80","26.01","-","0.29","26.01","1,107","26.02","90","0.00",
="00638R","元大滬深300反1","358,000","69","2,846,460","7.88","7.99","7.88","7.96","+","0.04","7.95","13","7.96","486","0.00",
="00639","富邦深100","1,190,748","274","19,743,658","16.70","16.70","16.48","16.57"," ","0.00","16.57","34","16.58","14","0.00",
="00640L","富邦日本正2","840,000","231","23,374,140","27.63","28.11","27.61","27.80","+","0.64","27.80","79","27.82","1","0.00",
="00641R","富邦日本反1","530,000","95","5,757,860","10.91","10.91","10.80","10.87","-","0.15","10.86","4","10.87","2","0.00",
="00642U","期元大S&P石油","17,622,501","3,588","183,530,228","10.46","10.46","10.36","10.43","-","0.17","10.42","1,551","10.43","46","0.00",
="00643","群益深証中小","1,046,371","342","18,398,927","17.60","17.73","17.47","17.63","+","0.05","17.63","35","17.64","8","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","4.10","2","4.17","1","0.00",
="00645","富邦日本","212,784","46","5,328,239","24.95","25.14","24.95","25.04","+","0.31","25.01","51","25.03","1","0.00",
="00646","元大S&P500","581,249","249","20,827,019","35.81","35.86","35.78","35.84","+","0.36","35.84","37","35.85","3","0.00",
="00647L","元大S&P500正2","276,000","37","16,980,700","61.40","61.65","61.40","61.60","+","1.25","61.60","99","61.70","80","0.00",
="00648R","元大S&P500反1","1,389,000","118","10,347,050","7.46","7.46","7.44","7.44","-","0.07","7.44","13","7.45","716","0.00",
="00650L","FH香港正2","903,000","79","27,273,230","30.29","30.32","29.88","30.18","+","0.17","30.18","40","30.20","3","0.00",
="00651R","FH香港反1","253,000","26","1,751,530","6.92","6.95","6.89","6.91","-","0.06","6.93","10","6.94","102","0.00",
="00652","富邦印度","300,638","155","7,190,403","23.86","24.05","23.86","24.05","+","0.28","24.05","7","24.07","1","0.00",
="00653L","富邦印度正2","3,731,843","884","119,992,190","31.87","32.40","31.67","32.30","+","0.86","32.28","3","32.30","139","0.00",
="00654R","富邦印度反1","621,000","109","6,307,310","10.23","10.23","10.07","10.07","-","0.18","10.07","75","10.14","2","0.00",
="00655L","國泰中國A50正2","4,093,100","1,268","202,644,160","50.15","50.45","48.92","49.45","-","0.70","49.45","76","49.46","3","0.00",
="00656R","國泰中國A50反1","341,000","25","2,474,180","7.23","7.31","7.22","7.31","+","0.06","7.28","350","7.30","250","0.00",
="00657","國泰日經225","100,000","2","3,586,000","35.86","35.86","35.86","35.86","+","0.81","35.81","61","35.90","30","0.00",
="00657K","國泰日經225+U","200","2","2,546","12.73","12.73","12.73","12.73","+","0.26","12.71","12","12.79","12","0.00",
="00660","元大歐洲50","236,000","59","6,714,540","28.47","28.50","28.38","28.40","+","0.21","28.42","1","28.43","23","0.00",
="00661","元大日經225","86,111","8","3,128,723","36.44","36.44","36.30","36.30","+","0.38","36.26","25","36.55","15","0.00",
="00662","富邦NASDAQ","180,837","105","9,079,051","50.15","50.30","50.05","50.30","+","0.72","50.25","2","50.30","46","0.00",
="00663L","國泰臺灣加權正2","17,000","11","1,920,950","113.45","114.45","111.00","111.00","-","0.85","111.00","261","111.20","90","0.00",
="00664R","國泰臺灣加權反1","8,921,989","733","58,884,998","6.57","6.65","6.53","6.65","+","0.04","6.64","79","6.65","2,082","0.00",
="00665L","富邦恒生國企正2","116,000","44","2,905,800","25.20","25.20","24.85","25.11","+","0.15","25.11","55","25.15","17","0.00",
="00666R","富邦恒生國企反1","70,000","2","771,400","11.02","11.02","11.02","11.02","-","0.03","10.99","50","11.03","144","0.00",
="00668","國泰美國道瓊","178,104","106","6,151,965","34.52","34.61","34.47","34.57","+","0.36","34.57","57","34.60","1","0.00",
="00668K","國泰美國道瓊+U","200","2","2,460","12.30","12.30","12.30","12.30","+","0.12","12.25","12","12.34","22","0.00",
="00669R","國泰美國道瓊反1","3,051,000","300","25,016,770","8.20","8.21","8.19","8.21","-","0.06","8.20","20","8.21","2,231","0.00",
="00670L","富邦NASDAQ正2","370,677","149","34,682,789","93.35","93.70","93.35","93.60","+","2.25","93.55","230","93.60","6","0.00",
="00671R","富邦NASDAQ反1","3,850,010","260","22,583,279","5.86","5.87","5.85","5.87","-","0.05","5.86","401","5.87","398","0.00",
="00673R","期元大S&P原油反1","1,138,000","225","21,192,700","18.56","18.73","18.56","18.63","+","0.31","18.63","3","18.65","160","0.00",
="00674R","期元大S&P黃金反1","133,000","46","1,775,580","13.34","13.38","13.33","13.37","-","0.08","13.36","15","13.37","43","0.00",
="00675L","富邦臺灣加權正2","453,403","279","21,986,809","48.63","49.22","47.57","47.78","-","0.22","47.70","1","47.78","90","0.00",
="00676R","富邦臺灣加權反1","10,001,000","588","35,909,620","3.57","3.63","3.56","3.63","+","0.03","3.62","219","3.63","1,940","0.00",
="00677U","期富邦VIX","264,351,960","11,198","450,670,581","1.72","1.73","1.69","1.70","-","0.13","1.70","8,822","1.71","2,168","0.00",
="00678","群益NBI生技","604,974","105","16,852,128","27.78","27.90","27.70","27.88","+","0.50","27.88","208","27.89","1","0.00",
="00680L","元大美債20正2","232,000","75","5,318,070","22.87","22.99","22.87","22.93","+","0.31","22.93","1","22.95","10","0.00",
="00681R","元大美債20反1","151,000","20","2,129,250","14.13","14.13","14.09","14.12","-","0.07","14.10","18","14.13","20","0.00",
="00682U","期元大美元指數","142,000","45","2,565,740","18.10","18.10","18.05","18.10","-","0.01","18.10","1","18.12","34","0.00",
="00683L","期元大美元指正2","1,602,000","291","26,845,520","16.81","16.81","16.72","16.80","-","0.02","16.78","6","16.80","2","0.00",
="00684R","期元大美元指反1","10,000","2","192,010","19.21","19.21","19.20","19.20","+","0.03","19.18","21","19.23","25","0.00",
="00685L","群益臺灣加權正2","12,000","7","507,820","42.95","42.95","41.62","41.95","-","0.17","41.72","10","41.90","5","0.00",
="00686R","群益臺灣加權反1","715,000","70","2,796,300","3.90","3.94","3.88","3.94","+","0.01","3.93","200","3.95","60","0.00",
="00688L","國泰20年美債正2","128,000","18","2,935,160","22.96","22.96","22.91","22.96","+","0.28","22.93","100","22.97","105","0.00",
="00689R","國泰20年美債反1","168,000","15","2,490,810","14.83","14.84","14.80","14.83","-","0.10","14.82","20","14.83","6","0.00",
="00690","兆豐藍籌30","56,413","42","1,851,420","32.94","32.94","32.61","32.71"," ","0.00","32.54","30","32.60","6","0.00",
="00692","富邦公司治理","2,632,794","1,613","92,433,218","35.15","35.36","34.90","34.96","-","0.11","34.96","11","34.97","4","0.00",
="00693U","期街口S&P黃豆","3,283,375","728","74,846,027","22.68","22.86","22.66","22.82","+","0.46","22.80","62","22.82","101","0.00",
="00700","富邦恒生國企","153,289","20","2,981,284","19.42","19.48","19.30","19.48","+","0.07","19.46","30","19.49","10","0.00",
="00701","國泰股利精選30","4,888,601","1,563","117,828,118","24.07","24.28","23.93","23.96","-","0.10","23.95","37","23.96","17","0.00",
="00702","國泰標普低波高息","126,993","45","2,595,836","20.41","20.47","20.40","20.47","+","0.27","20.42","10","20.48","22","0.00",
="00703","台新MSCI中國","58,000","14","1,459,720","25.16","25.20","25.05","25.12","+","0.14","25.11","20","25.12","1","0.00",
="00706L","期元大S&P日圓正2","37,000","8","614,790","16.60","16.63","16.60","16.63","+","0.02","16.63","10","16.65","23","0.00",
="00707R","期元大S&P日圓反1","0","0","0","--","--","--","--"," ","0.00","19.46","32","19.49","21","0.00",
="00708L","期元大S&P黃金正2","3,478,996","911","92,567,472","26.59","26.71","26.48","26.57","+","0.29","26.57","123","26.59","3","0.00",
="00709","富邦歐洲","117,000","12","2,712,570","23.17","23.20","23.15","23.18","+","0.18","23.15","10","23.22","20","0.00",
="00710B","FH彭博高收益債","651,693","154","12,081,499","18.54","18.55","18.52","18.54"," ","0.00","18.54","50","18.55","104","0.00",
="00711B","FH彭博新興債","114,239","12","2,308,320","20.17","20.26","20.17","20.26","+","0.10","20.21","9","20.26","2","0.00",
="00712","FH富時不動產","2,718,202","1,183","38,454,499","14.17","14.27","14.10","14.13","-","0.01","14.12","59","14.13","39","0.00",
="00713","元大台灣高息低波","230,954","234","10,077,531","43.94","44.20","42.92","43.28","-","0.34","43.24","1","43.28","14","0.00",
="00714","群益道瓊美國地產","84,000","33","1,767,760","21.00","21.06","20.99","21.05","+","0.12","21.05","34","21.07","10","0.00",
="00715L","期街口布蘭特正2","62,008,568","6,547","416,016,618","6.76","6.76","6.63","6.72","-","0.21","6.71","784","6.72","84","0.00",
="00717","富邦美國特別股","902,544","219","15,293,648","16.95","16.98","16.92","16.92","-","0.02","16.92","10","16.93","1","0.00",
="00728","第一金工業30","578,125","355","16,446,996","28.47","28.59","28.30","28.31","-","0.09","28.30","12","28.31","2","0.00",
="00730","富邦臺灣優質高息","1,832,978","717","40,601,378","22.26","22.47","21.78","21.90","-","0.31","21.89","15","21.90","26","0.00",
="00731","FH富時高息低波","313,660","57","18,028,310","57.55","58.00","57.10","57.30","-","0.10","57.05","2","57.30","1","0.00",
="00732","國泰RMB短期報酬","102,000","4","4,036,760","39.35","39.58","39.35","39.58","+","0.22","39.45","10","39.55","1","0.00",
="00733","富邦臺灣中小","1,278,367","601","54,172,582","43.16","43.47","41.17","41.80","-","0.55","41.79","3","41.80","37","0.00",
="00735","國泰臺韓科技","86,314","24","3,002,722","34.83","34.85","34.60","34.60","-","0.23","34.50","2","34.60","7","0.00",
="00736","國泰新興市場","129,000","10","3,042,370","23.51","23.59","23.49","23.57","+","0.08","23.55","20","23.60","1","0.00",
="00737","國泰AI+Robo","220,185","115","7,238,526","33.00","33.00","32.81","32.90","+","0.48","32.90","39","32.91","2","0.00",
="00738U","期元大道瓊白銀","3,296,250","861","90,779,360","27.52","27.61","27.45","27.48","+","0.60","27.48","208","27.50","20","0.00",
="00739","元大MSCI A股","121,552","51","3,368,126","27.69","27.78","27.60","27.72","+","0.03","27.72","6","27.78","10","0.00",
="00742","新光內需收益","145,725","59","3,379,640","22.95","23.30","22.93","22.98","-","0.02","22.95","1","23.00","4","0.00",
="00743","國泰中國A150","139,000","9","4,015,750","28.75","28.92","28.70","28.92","+","0.04","28.90","57","28.92","1","0.00",
="00752","中信中國50","1,549,083","860","46,210,683","29.78","29.90","29.73","29.85","+","0.13","29.84","50","29.85","3","0.00",
="00753L","中信中國50正2","700,001","232","26,420,777","37.57","37.89","37.34","37.71","+","0.49","37.71","78","37.73","10","0.00",
="00757","統一FANG+","1,371,765","595","65,705,534","47.97","47.97","47.87","47.93","+","0.31","47.91","1","47.93","48","0.00",
="00762","元大全球AI","227,522","114","8,781,541","38.53","38.63","38.53","38.63","+","0.69","38.62","50","38.63","6","0.00",
="00763U","期街口道瓊銅","708,100","233","19,782,425","27.93","28.02","27.85","27.92","+","0.25","27.92","621","27.93","2","0.00",
="00770","國泰北美科技","113,195","16","4,010,994","35.40","35.44","35.36","35.42","+","0.40","35.42","49","35.45","5","0.00",
="00771","元大US高息特別股","21,829","28","420,763","19.28","19.29","19.26","19.28","+","0.01","19.27","28","19.29","2","0.00",
="00774B","新光中國政金綠債","2,000","2","77,560","38.78","38.78","38.78","38.78","X","0.00","38.58","12","38.97","1","0.00",
="00774C","新光中政金綠債+R","0","0","0","--","--","--","--"," ","0.00","8.89","5","9.08","2","0.00",
="00775B","新光投等債15+","2,130","3","88,503","41.57","41.57","41.57","41.57","+","0.31","41.37","100","41.79","5","0.00",
="00783","富邦中証500","531,159","23","11,636,780","21.75","21.95","21.75","21.95","+","0.26","21.95","43","21.96","3","0.00",
="008201","BP上證50","49","1","6,174","--","--","--","--"," ","0.00","104.00","1","125.00","6","0.00",
="00830","國泰費城半導體","1,465,571","599","41,508,524","28.35","28.37","28.27","28.35","+","0.63","28.34","17","28.35","8","0.00",
="00850","元大臺灣ESG永續","2,028,112","1,219","69,599,858","34.37","34.56","34.05","34.10","-","0.18","34.10","9","34.12","4","0.00",
="00851","台新全球AI","37,100","13","1,133,930","30.57","30.60","30.52","30.60","+","0.28","30.59","21","30.63","1","0.00",
="00852L","國泰美國道瓊正2","645,000","91","13,125,090","20.32","20.38","20.30","20.36","+","0.38","20.36","5","20.38","150","0.00",
="00861","元大全球未來通訊","1,394,633","503","40,207,122","28.72","28.88","28.72","28.82","+","0.15","28.82","4","28.83","19","0.00",
="00865B","國泰US短期公債","133,395","12","4,862,777","36.45","36.46","36.44","36.44","-","0.06","36.44","1","36.48","1","0.00",
